Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|481---Transporte aéreo",14913.086,14321.258,16148.831,16907.661,14617.172,15127.725,15572.709,17880.29,18489.869,20787.452,17560.945,18185.079,19052.537,18679.639,14293.853,12967.29,14028.047,12712.279,13630.571,13763.063,13500.367,13389.056,13334.896,15248.588,14640.101,13361.976,13990.846,14153.16,15770.916,16315.993,18524.647,17168.644,16043.455,16870.519,16945.05,17182.907,17442.926,19078.632,18133.971,17312.916,17901.488,17959.609,18961.537,19746.54,22230.154,22169.145,19354.039,20312.744,20776.844,21699.159,22852.579,24407.118,22398.28,22275.869,22986.285,22839.284,21416.162,21449.023,22007.961,17696.546,21432.593,21624.382,20642.423,18311.496,18401.26,20759.213,18545.595,18356.378,19157.323,19004.391,18325.109,18684.777,20491.933,20108.525,18504.943,19167.273,19402.586,22009.569,23491.981,24873.874,23893.7,22750.775,23458.475,23567.281,24980.805,24992.977,25155.097,21979.473,24986.891,25042.96,24277.088,22744.281,23244.946,22815.072,22554.577,22994.613,22934.766,22839.719,24321.11,25815.009,26537.181,25644.493,25068.059,25557.766,25579.448,27018.516,25809.823,25160.774,23483.811,26414.17,25996.371,25368.231,24984.854,20386.456,22243.114,22532.404,22685.655,22538.141,22536.707,23319.582,23266.415,21491.273,20262.501,23292.999,22692.424,22084.943,21432.26,21974.032,22430.909,22651.099,21703.146,21945.734,22122.075,23215.142,23149.402,23992.196,23632.88,23182.272,23452.247,23497.405,23904.577,24428.963,26402.5,26603.589,24166.77,24912.013,25334.907,26361.3,27750.022,28118.198,27479.175,27055.661,27409.84,27427.174,28002.48,30210.057,30767.879,30351.563,29106.269,29660.139,29832.995,30504.014,33427.825,32914.002,33644.551,31965.919,32281.947,32622.598,32869.799,39771.198,37020.23,36215.486,36320.498,36553.742,36469.178,38205.92,43705.14,39720.573,38421.602,40955.53,40543.878,40013.309,38850.072,47047.802,43229.069,43808.921,42948.937,43042.314,43233.966,41754.719,5286.81,15849.375,25311.204,23520.765,20963.635,22050.527,24039.916,39507.647,39209.315,43137.897,31773.782,34252.293,36473.694,42035.218,54885.732,,,48460.475,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|482---Transporte por ferrocarril",6609.198,7732.437,8228.661,8691.624,7170.818,7523.432,7815.48,8822.285,10564.429,10703.394,10012.061,9693.357,10030.036,10025.542,8110.337,8731.98,8584.842,8465.872,8421.159,8475.72,8473.258,8619.302,10151.204,10209.542,9626.337,9385.253,9660.016,9651.596,8225.525,9229.299,9487.522,9823.167,8727.412,8980.782,9191.378,10210.447,12291.186,13313.735,11796.187,11250.817,11938.456,11902.889,10961.579,10703.238,10667.46,10727.516,10832.408,10777.425,10764.948,12369.434,13219.941,13485.713,12152.392,12794.687,13025.029,12806.87,11984.624,13746.923,14673.944,14674.406,12865.773,13468.497,13769.974,16614.476,19959.394,19011.186,18852.744,18286.935,18528.352,18609.45,17728.374,19595.408,19360.047,18695.959,18661.891,18894.61,18844.947,18256.842,20147.904,20273.652,20159.342,19202.373,19559.466,19709.435,18135.424,20015.747,19145.437,19155.544,19075.585,19098.869,19113.038,18661.486,20064.821,18733.124,18450.377,19363.154,19153.144,18977.452,17086.606,20745.191,19912.795,19182.732,18915.899,19248.197,19231.831,17895.502,19907.908,19306.811,17005.711,18901.705,19036.74,18528.983,15221.058,17767.666,17739.067,18184.505,16494.362,16909.264,17228.074,18957.622,20972.841,19765.372,19536.229,19965.232,19898.612,19808.016,19200.007,20339.572,20865.191,19738.178,19769.79,20134.923,20035.737,20488.164,20368.7,19437.735,19140.957,20428.432,20098.2,19858.889,18542.938,19873.788,19976.071,20125.942,19208.363,19464.266,19629.685,18870.948,20663.557,21191.135,19996.296,19767.252,20241.88,20180.484,19650.956,21514.164,21591.396,20302.292,20582.56,20918.839,20764.702,20676.501,22160.319,20933.265,20711.623,21418.41,21256.695,21120.427,20662.755,22134.446,21692.131,21216.464,21398.601,21496.444,21426.449,20439.513,22750.98,22886.094,22270.693,21595.246,22025.529,22086.82,20356.404,22870.734,23996.861,22362.961,21613.569,22408,22396.74,22270.455,19927.708,22338.064,22121.845,21099.082,21512.076,21664.518,22456.242,24122.805,23975.536,22716.706,23289.523,23518.194,23317.822,21652.645,22007.285,,,21829.965,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|483---Transporte por agua",10415.64,9703.711,12001.26,12076.68,10059.676,10706.871,11049.323,10660.08,10179.644,12892.389,11309.059,10419.862,11244.038,11260.293,8318.128,6743.584,8357.242,8305.258,7530.856,7806.318,7931.053,7139.841,7873.044,8301.792,8380.476,7506.442,7771.559,7923.788,8547.6,9806.434,10156.677,11045.697,9177.017,9503.57,9889.102,9966.406,10170.4,10436.155,10213.067,10068.403,10190.987,10196.507,10152.309,10993.342,11580.357,12005.656,10572.826,10908.669,11182.916,12089.995,12994.569,13288.489,13190.803,12542.282,12791.018,12890.964,12876.052,13259.197,14175.497,15172.758,13067.624,13436.915,13870.876,14692.45,16209.729,16100.264,16004.701,15451.09,15667.481,15751.786,13330.555,13290.602,12876.004,12603.163,13310.578,13165.72,13025.081,11841.591,12809.369,13024.054,13390.369,12325.48,12558.338,12766.346,13162.266,14287.063,13970.663,14660.224,13724.664,13806.664,14020.054,13967.192,14276.352,13969.672,13021.012,14121.772,14071.072,13808.557,12388.155,12915.664,12994.413,12557.036,12651.909,12766.077,12713.817,12651.446,12972.383,12852.286,12679.569,12811.915,12825.372,12788.921,11364.071,11955.563,12254.57,12566.024,11659.817,11858.068,12035.057,12209.757,13706.967,13929.781,13860.847,12958.362,13282.168,13426.838,13310.02,13914.518,13892.443,13752.895,13612.269,13705.66,13717.469,12855.142,13533.284,13952.426,13697.184,13194.213,13446.951,13509.509,13049.007,13804.85,14482.441,14133.726,13426.929,13778.766,13867.506,13844.836,14215.568,14286.916,13630.528,14030.202,14115.773,13994.462,13376.114,13055.209,13475.254,12417.599,13215.661,13302.192,13081.044,12174.504,13405.934,13715.606,12552.297,12790.219,13098.681,12962.085,12247.87,12863.029,12625.591,12726.047,12555.449,12578.83,12615.634,11960.131,12914.965,13124.768,12087.94,12437.548,12666.621,12521.951,11997.359,12688.483,12350.196,11303.385,12342.921,12345.346,12084.856,10861.333,9949.934,9855.771,10050.01,10405.633,10222.346,10179.262,10051.064,11469.324,11632.776,11403.011,10760.194,11051.055,11139.044,10610.62,11814.102,,,11212.361,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|484---Autotransporte de carga",225528.212,224484.962,222293.659,229853.838,225006.587,224102.278,225540.168,229561.079,243873.497,240725.531,247542.08,236717.288,238053.369,240425.547,225083.161,210443.005,214786.941,222976.805,217763.083,216771.036,218322.478,233057.716,234043.385,240473.869,257728.53,233550.55,235858.323,241325.875,261488.817,287166.459,291278.948,305800.52,274327.638,279978.075,286433.686,306901.667,309264.497,312384.938,315518.537,308083.082,309517.034,311017.41,313624.833,325397.708,335365.775,341853.488,319511.27,324796.105,329060.451,353577.503,362555.977,375816.752,372245.335,358066.74,363983.411,366048.892,359663.072,365019.522,362993.911,359420.795,362341.297,362558.835,361774.325,341635.893,367830.321,364043.262,359152.2,354733.107,357836.492,358165.419,344588.39,356114.05,355156.626,360133.438,350351.22,351953.022,353998.126,358857.099,374797.614,378561.202,387685.909,366827.357,370738.638,374975.456,367724.972,392646.367,391901.634,408230.987,380185.67,384090.991,390125.99,401434.663,414752.304,411403.465,415237.957,408093.483,409196.81,410707.097,408030.043,428246.464,427563.06,430357.321,418138.254,421279.856,423549.222,417234.162,445452.458,437946.188,418008.284,431343.31,433544.269,429660.273,351996.877,355386.997,375390.419,409366.991,353691.937,360924.764,373035.321,399953.906,429256.132,433586.494,450335.232,414605.019,420932.177,428282.941,433663.745,450501.834,458731.349,475525.444,442082.79,447632.309,454605.593,475718.681,491252.412,484797.716,503384.228,483485.546,483922.936,488788.259,480616.589,510524.064,502608.712,514918.683,495570.326,497916.455,502167.012,506247.303,531780.617,528977.189,552053.391,519013.96,522335.036,529764.625,536186.78,556628.916,558269.891,569592.689,546407.848,550361.862,555169.569,547270.05,570800.425,567593.088,582950.312,559035.238,561887.855,567153.469,582197.763,595221.625,595415.252,614535.868,588709.694,590944.88,596842.627,599828.966,627138.415,618458.343,627854.167,613483.691,615141.908,618319.973,611573.884,623691.99,623610.407,612411.931,617632.937,619625.427,617822.053,597744.689,452591.683,566069.198,606340.658,525168.186,538801.857,555686.557,599165.334,602671.198,608374.39,625817.991,600918.266,603403.641,609007.228,617953.148,633327.386,,,625640.267,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|485---Transporte terrestre de pasajeros, excepto por ferrocarril",237439.343,248833.044,246613.185,246250.732,243136.194,244295.191,244784.076,248877.429,264727.599,264598.028,265939.304,256802.514,259401.019,261035.59,252852.098,250234.691,252734.293,253548.678,251543.394,251940.361,252342.44,246473.733,256346.809,260020.803,268326.778,251410.271,254280.449,257792.031,256728.128,273603.485,272736.114,275720.649,265165.806,267689.242,269697.094,266542.638,281264.114,285338.773,278324.307,273903.376,277715.175,277867.458,275422.811,293718.064,300073.788,289920.948,284570.438,289738.221,289783.903,286221.772,300448.764,307435.13,292302.35,293335.268,298035.222,296602.004,298020.528,307797.72,309054.756,293330.589,302909.124,304957.668,302050.898,285250.763,305013.752,303615.24,292548.969,295132.257,297959.918,296607.181,286033.349,295414.32,304199.072,293373.543,290723.835,295215.58,294755.071,298705.674,303022.36,311486.488,293348.086,300864.017,304404.841,301640.652,294199.265,303241.171,307093.468,293955.1,298720.218,301511.301,299622.251,301781.527,322303.393,330190.698,313332.574,312042.46,318091.873,316902.048,319167.408,332082.638,337568.418,326239.624,325625.023,329606.155,328764.522,321264.425,320110.807,324771.828,317166.764,320687.616,322049.02,320828.456,312130.335,306058.769,332788.503,327727.14,309094.552,316992.536,319676.187,319212.829,322885.575,333096.632,328162.776,321049.202,325065.012,325839.453,325523.362,331175.416,338902.654,331979.664,328349.389,331867.144,331895.274,331995.074,327188.564,339169.387,334229.836,329591.819,332784.341,333145.715,339467.103,334320.512,349366.553,345015.167,336893.808,341051.39,342042.334,342351.699,338293.549,348386.057,350192.039,340322.624,343010.435,344805.836,347552.006,346799.62,363958.69,361380.204,347175.813,352770.105,354922.63,364478.024,358904.249,375946.818,369946.777,361691.137,366443.03,367318.967,370101.794,366812.52,376015.683,372636.403,368457.157,370976.666,371391.6,381015.496,371491.603,382574.916,378164,376253.55,378360.672,378311.504,376643.097,376923.192,381381.617,373105.946,376783.144,378315.969,377013.463,355220.009,145986.441,197407.38,233928.027,250603.225,232871.276,233135.464,225226.433,311527.079,285803.978,323665.721,268376.756,274185.83,286555.803,332245.279,407865.244,,,370055.261,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|486-488---Transporte por ductos. Transporte turístico. Servicios relacionados con el transporte",45919.416,47579.38,50395.954,49724.947,46749.398,47964.916,48404.924,45547.977,46449.399,51332.116,51544.416,45998.688,47776.497,48718.477,45347.883,43721.476,46586.786,47391.015,44534.679,45218.715,45761.79,45504.599,45976.444,47579.889,47803.964,45740.521,46353.644,46716.224,45743.315,47295.754,49250.99,51013.237,46519.534,47430.02,48325.824,50546.794,52068.337,54170.265,54708.596,51307.566,52261.799,52873.498,53341.053,53591.406,54908.225,54659.104,53466.229,53946.895,54124.947,54415.772,54712.83,55839.228,55384.222,54564.301,54989.277,55088.013,55485.447,56896.537,57536.465,56457.555,56190.992,56639.483,56594.001,56363.655,57697.475,59059.233,59045.157,57030.565,57706.788,58041.38,57657.463,59575.427,60594.469,61991.729,58616.445,59275.786,59954.772,61501.446,63310.362,64993.625,66670.403,62405.904,63268.478,64118.959,65401.261,66212.85,67809.902,69593.655,65807.055,66474.671,67254.417,69117.616,70974.557,71186.381,72812.414,70046.086,70426.185,71022.742,72194.356,74955.744,75481.679,74819.949,73575.05,74210.593,74362.932,74428.464,73533.561,73048.812,72169.595,73981.012,73670.279,73295.108,67459.33,67392.677,69304.42,72217.185,67426.003,68052.142,69093.403,70397.208,73642.314,73173.821,74527.749,72019.761,72404.448,72935.273,72851.297,76276.439,76554.181,78169.327,74563.868,75227.306,75962.811,75466.998,76471.44,76648.194,79137.228,75969.219,76195.544,76930.965,75872.397,77574.631,77974.459,79015.266,76723.514,77140.495,77609.188,77460.691,80269.729,80692.721,81711.175,78865.21,79474.38,80033.579,80529.249,82774.442,83384.64,84757.568,81651.846,82229.444,82861.475,82738.544,84161.662,85930.284,88237.734,83450.103,84276.83,85267.056,83536.674,89200.817,85379.199,89823.147,86368.745,86038.896,86984.959,87068.903,92233.634,90103.587,90440.484,89651.269,89802.041,89961.652,84923.452,89480.141,87379.363,89106.283,87201.797,87260.986,87722.31,83210.51,53415.179,66447.379,78317.112,68312.844,67691.023,70347.545,76466.994,84632.124,87598.258,98410.851,80549.559,82899.125,86777.057,94381.151,99797.643,,,97089.397,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|491-492---Servicios postales. Servicios de mensajería y paquetería ",20303.458,20135.107,20409.255,21610.816,20219.282,20282.607,20614.659,22447.507,22566.447,22582.298,23193.24,22506.977,22532.084,22697.373,26168.936,21967.807,21665.922,22313.511,24068.371,23267.555,23029.044,26001.712,25233.613,24786.306,25765.497,25617.662,25340.544,25446.782,30016.036,30642.925,28838.18,30704.283,30329.48,29832.38,30050.356,33278.991,33256.062,34451.478,35265.801,33267.526,33662.177,34063.083,36852.975,36261.173,35696.938,35461.437,36557.074,36270.362,36068.131,38912.187,37342.37,37943.591,39729.268,38127.279,38066.049,38481.854,38848.091,39681.735,39849.014,38718.244,39264.913,39459.613,39274.271,35336.533,35077.764,34601.595,36316.312,35207.148,35005.297,35333.051,37796.707,38342.705,37512.156,35745.096,38069.706,37883.856,37349.166,33967.144,29914.328,27808.866,27509.59,31940.736,30563.446,29799.982,24816.002,26948.15,24310.529,24964.007,25882.076,25358.227,25259.672,21655.026,20432.919,19028.062,19297.005,21043.973,20372.002,20103.253,19253.612,18587.91,18994.891,18931.651,18920.761,18945.471,18942.016,18655.72,18045.293,17739.006,18441.313,18350.507,18146.673,18220.333,19151.001,18482.73,19754.873,21260.104,18816.865,19129.535,19662.177,19223.815,17346.09,18162.304,19723.723,18284.953,18244.07,18613.983,17208.864,17421.306,17045.756,21618.218,17315.085,17225.309,18323.536,17973.177,17787.81,18502.861,21317.904,17880.493,18087.949,18895.438,17718.874,17866.259,17736.467,21508.659,17792.567,17773.867,18707.565,18326.578,17146.462,17725.546,22400.43,17736.52,17732.862,18899.754,19276.253,18759.659,19112.175,24551.285,19017.956,19049.362,20424.843,20648.808,21155.845,21553.038,26300.412,20902.327,21119.231,22414.526,23322.758,22603.483,23917.337,27999.686,22963.12,23281.193,24460.816,24880.113,26210.114,26280.717,29911.372,25545.114,25790.315,26820.579,24255.696,24491.82,26802.632,31621.757,24373.758,25183.382,26792.976,27514.598,27363.421,33241.621,39598.868,27439.01,29373.213,31929.627,34144.023,32636.431,32542.047,41543.166,33390.227,33107.5,35216.417,37797.413,35525.436,,,36661.424,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|493---Servicios de almacenamiento",5429.307,3314.909,8043.296,5914.993,4372.108,5595.837,5675.626,6217.951,3530.718,6762.713,5012.198,4874.334,5503.794,5380.895,5322.296,2822.031,5131.204,3065.638,4072.163,4425.177,4085.292,3943.724,2993.901,5095.475,3433.636,3468.812,4011.033,3866.684,4223.852,3176.183,6269.063,5545.479,3700.017,4556.366,4803.644,3471.271,4158.232,6247.279,7039.697,3814.752,4625.594,5229.12,3161.355,4977.971,7478.852,6801.442,4069.663,5206.059,5604.905,4336.596,5495.404,7445.754,6694.951,4916,5759.251,5993.176,4202.567,7255.589,7523.574,7431.285,5729.078,6327.244,6603.254,5198.177,7242.644,6888.981,7304.898,6220.41,6443.267,6658.675,5896.069,7718.196,6861.826,7330.721,6807.132,6825.364,6951.703,6187.126,7873.782,7549.949,8581.622,7030.454,7203.619,7548.12,8019.927,10847.043,10586.793,11165.804,9433.485,9817.921,10154.892,9097.779,11649.577,10637.259,11433.765,10373.678,10461.538,10704.595,9185.054,12444.451,12433.919,13366.921,10814.752,11354.474,11857.586,9854.593,12441.017,12005.369,12435.749,11147.805,11433.66,11684.182,9124.145,11077.022,11397.029,12604.231,10100.584,10532.732,11050.607,9475.53,12132.523,12307.756,13115.811,10804.026,11305.27,11757.905,9861.554,11923.745,12118.819,12693.534,10892.649,11301.373,11649.413,9707.616,11844.135,12470.341,12871.932,10775.875,11340.697,11723.506,9924.488,11978.797,12964.662,13682.006,10951.642,11622.649,12137.488,10654.526,12612.631,13639.93,14481.098,11633.578,12302.362,12847.046,11170.557,13166.247,14220.162,15197.966,12168.402,12852.322,13438.733,11536.288,13427.714,14742.453,15778.414,12482.001,13235.485,13871.217,11619.986,13749.68,14630.355,16531.811,12684.833,13333.34,14132.958,10971.399,13703.365,14516.952,14780.568,12337.382,13063.905,13493.071,10408.041,13263.395,14475.065,14936.427,11835.718,12715.5,13270.732,11181.828,13533.517,14932.666,15213.977,12357.672,13216.004,13715.497,11028.005,13300.502,14784.426,17723.91,12164.254,13037.645,14209.211,12532.763,14752.949,,,13642.856,,
Actividades terciarias|51---Información en medios masivos,72804.565,77589.552,85346.562,73988.657,75197.058,78580.226,77432.334,74771.979,81310.06,88740.26,78622.377,78041.02,81607.433,80861.169,76481.667,76372.619,82312.538,76281.064,76427.143,78388.941,77861.972,72195.9,80542.681,91626.326,85704.741,76369.291,81454.969,82517.412,80290.393,87157.1,92586.601,93064.098,83723.747,86678.031,88274.548,94084.8,97953.911,102949.743,95407.413,96019.356,98329.485,97598.967,98352.18,106211.03,112646.782,108850.017,102281.605,105736.664,106515.002,109507.595,117249.164,122149.41,115568.187,113378.38,116302.056,116118.589,114737.988,122545.094,125896.22,119638.698,118641.541,121059.767,120704.5,115820.547,127738.433,128861.371,126662.609,121779.49,124140.117,124770.74,123678.259,134506.243,139802.451,143229.567,129092.251,132662.318,135304.13,145258.241,153840.886,162528.773,164677.988,149549.564,153875.967,156576.472,167275.627,176123.488,185243.286,186041.566,171699.558,176214.134,178670.992,185384.5,198016.216,208032.742,212700.71,191700.358,197144.486,201033.542,221252.308,233738.26,249012.102,246239.014,227495.284,234667.557,237560.421,239129.273,254015.48,250313.472,256944.366,246572.377,247819.409,250100.648,250410.576,273264.658,271342.824,269271.814,261837.617,265006.019,266072.468,256890.627,273384.47,268832.583,265484.22,265137.549,266369.227,266147.975,255960.956,279981.45,290235.616,281997.982,267971.203,275392.674,277044.001,289095.206,312808.467,314465.423,328270.061,300951.836,305456.365,311159.789,311640.483,324547.944,328884.281,333690.352,318094.213,321690.903,324690.765,327351.661,351494.445,340904.229,348949.321,339423.053,339916.778,342174.914,380623.604,404922.508,416489.646,443677.834,392773.056,400678.586,411428.398,456709.75,480441.491,486394.441,501258.133,468575.621,474515.228,481200.954,509812.024,529265.631,528687.421,543359.364,519538.827,522588.359,527781.11,520648.003,565975.255,554845.998,588133.709,543311.629,547156.418,557400.741,534635.055,548104.584,594091.821,627217.832,541369.819,558943.82,576012.323,563800.271,548982.165,559461.968,603349.947,556391.218,557414.802,568898.588,511572.344,592441.834,609661.556,633741.156,552007.089,571225.244,586854.222,589234.126,657806.905,,,623520.516,,
"Actividades terciarias|51---Información en medios masivos|511---Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",11653.414,14534.971,22181.551,14991.868,13094.193,16123.312,15840.451,12202.581,16600.663,22907.349,14738.847,14401.622,17236.864,16612.36,10621.485,10941.935,15658.827,10972.985,10781.71,12407.416,12048.808,7374.471,10057.408,15297.254,11370.255,8715.94,10909.711,11024.847,8405.574,11706.903,18947.153,13246.713,10056.239,13019.877,13076.586,9950.433,12799.255,20255.096,13855.865,11374.844,14334.928,14215.162,10639.559,14327.909,20275.473,15437.779,12483.734,15080.98,15170.18,12419.562,16335.571,21544.589,16602.499,14377.566,16766.574,16725.555,11999.466,16251.386,20498.288,15426.304,14125.426,16249.713,16043.861,10790.542,16408.034,19001.668,16534.56,13599.288,15400.081,15683.701,11385.445,15605.988,17884.651,16300.887,13495.717,14958.695,15294.243,11528.707,16303.782,18622.466,15934.944,13916.245,15484.985,15597.475,11463.622,16293.635,18479.499,16194.696,13878.628,15412.252,15607.863,11496.582,16424.548,18773.77,16510.431,13960.565,15564.967,15801.333,12485.367,17942.616,20303.324,18286.617,15213.992,16910.436,17254.481,13457.485,19381.547,21510.721,18542.606,16419.516,18116.585,18223.09,12920.185,18336.448,20015.713,16190.097,15628.317,17090.782,16865.611,12227.312,18216.077,20268.969,16322.854,15221.694,16904.119,16758.803,12484.475,18403.407,21288.252,17727.058,15443.941,17392.045,17475.798,12887.289,19369.813,21134.679,17979.927,16128.551,17797.26,17842.927,12544.528,19515.559,21268.362,18487.067,16030.043,17776.15,17953.879,14152.397,19893.167,22553.46,18246.105,17022.782,18866.341,18711.282,14941.652,20300.654,22442.84,20273.843,17621.153,19228.382,19489.747,14482.548,23183.601,21748.261,20352.709,18833.075,19804.804,19941.78,13568.246,21017.101,21988.353,19150.953,17292.673,18857.9,18931.163,11603.949,19727.271,21868.668,19595.281,15665.61,17733.296,18198.792,10792.144,18782.557,21544.132,19004.195,14787.35,17039.611,17530.757,12172.865,19229.216,19111.621,16658.362,15701.041,16837.901,16793.016,13975.561,33635.586,20644.05,17768.811,23805.574,22751.733,21506.002,16418.829,37122.403,,,26770.616,,
"Actividades terciarias|51---Información en medios masivos|512---Industria fílmica y del video, e industria del sonido",11618.596,11085.717,7418.104,8038.299,11352.156,10040.806,9540.179,9478.974,8732.414,5904.911,6791.749,9105.694,8038.766,7727.012,8112.066,7700.898,5526.651,6880.193,7906.482,7113.205,7054.952,9345.514,9475.107,6824.246,8088.145,9410.31,8548.289,8433.253,10660.81,10461.528,7425.754,9163.565,10561.169,9516.03,9427.914,12541.407,12895.048,9159.017,10486.775,12718.228,11531.824,11270.562,13797.092,13521.965,9671.228,11040.394,13659.529,12330.095,12007.67,14911.341,14707.503,10721.935,12476.082,14809.422,13446.926,13204.215,15843.782,15800.287,11205.81,13146.789,15822.034,14283.293,13999.167,16342.427,17265.266,11916.662,13120.541,16803.847,15174.785,14661.224,16202.651,16118.915,11200.965,12087.653,16160.783,14507.51,13902.546,16258.268,15740.582,11575.434,12427.756,15999.425,14524.761,14000.51,16642.019,15813.135,12027.086,12286.484,16227.577,14827.413,14192.181,17523.705,16359.825,12132.794,12323.016,16941.765,15338.775,14584.835,17794.724,16627.187,13354.886,13454.931,17210.955,15925.599,15307.932,18051.829,18331.573,14226.958,13576.129,18191.701,16870.12,16046.622,16901.602,17287.052,14598.712,14316.438,17094.327,16262.455,15775.951,16881.649,19032.187,16549.973,15457.759,17956.918,17487.936,16980.392,17794.905,20464.297,17742.948,15928.03,19129.601,18667.383,17982.545,18130.966,22763.559,19005.82,18432.719,20447.263,19966.782,19583.266,19725.561,22330.873,22087.295,19618.656,21028.217,21381.243,20940.596,22031.624,23360.776,20456.418,21050.898,22696.2,21949.606,21724.929,25067.81,25014.375,21863.757,23907.545,25041.093,23981.981,23963.372,28553.151,25117.305,27240.951,28195.813,26835.228,26970.469,27276.805,31404.599,26597.411,27139.012,31581.542,29001.005,28380.341,29180.641,30423.804,29839.448,30812.524,30498.295,30131.626,30358.592,30393.518,30370.783,32842.639,31843.293,33356.557,31606.711,31685.572,32103.318,20461.897,4098.87,5244.751,9439.862,12280.383,9935.173,9811.345,8604.271,10590.022,11958.167,13767.412,9597.146,10384.153,11229.968,16278.977,20812.11,,,18545.544,,
