Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades terciarias|51---Información en medios masivos,NA,NA,NA,NA,NA,NA,NA,18.547,16.942,12.579,9.276,17.713,15.814,14.132,10.049,22.767,24.01,18.893,16.403,19.063,19.034,20.093,15.615,23.791,26.215,17.964,20.377,22.087,15.635,11.709,8.527,15.048,13.468,11.38,12.48,24.876,21.716,17.228,12.338,23.19,20.986,18.291,13.477,16.103,17.845,19.187,14.858,15.927,16.898,12.753,8.807,6.846,6.836,10.672,9.287,8.558,10.229,10.644,10.783,7.513,10.443,10.562,9.754,5.838,2.691,3.32,1.16,4.188,3.888,3.2,-0.456,1.202,0.33,0.208,0.406,0.374,0.353,1.711,2.891,2.782,2.488,2.323,2.483,2.481,2.533,2.161,1.878,1.919,2.342,2.181,2.107,1.486,2.473,2.359,2.076,1.993,2.12,2.115,1.407,0.148,0.48,-0.782,0.757,0.658,0.271,-0.471,0.954,0.749,0.036,0.259,0.438,0.334,-0.447,-0.081,-1.989,-0.079,-0.251,-0.844,-0.65,2.418,2.604,5.397,2.803,2.507,3.476,3.305,1.125,-6.248,-7.69,-7.291,-2.741,-4.478,-5.194,-8.434,-6.002,-7.131,-16.45,-7.193,-7.138,-9.565,-9.814,-1.831,-1.533,9.505,-5.782,-4.367,-1.062,2.409,-4.032,-2.836,-5.266,-0.966,-1.59,-2.527,-15.803,-14.043,-15.667,-19.995,-14.9,-15.183,-16.491,-15.219,-18.172,-19.25,-14.48,-16.736,-17.567,-16.747,-8.048,-3.527,0.26,0.821,-5.771,-3.792,-2.64,1.374,0,0.984,-1.142,0.671,0.777,0.268,-0.146,0.567,-1.601,-2.314,0.212,-0.424,-0.954,-4.662,-6.636,-4.981,-3.496,-5.652,-5.405,-4.884,3.464,7.834,6.178,6.161,5.744,5.884,5.941,-0.838,3.949,,,1.695,,
"Actividades terciarias|51---Información en medios masivos|511---Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",NA,NA,NA,NA,NA,NA,NA,11.734,13.645,12.603,14.517,12.828,12.615,12.986,35.541,59.589,64.947,69.637,47.684,54.992,58.518,43.682,23.331,19.533,13.712,32.685,26.993,23.746,7.068,7.03,7.285,5.652,7.059,7.299,6.855,8.047,9.229,9.499,13.969,8.667,8.968,10.184,17.777,17.778,14.756,9.846,17.824,16.188,14.576,6.425,6.049,5.893,5.904,6.187,5.952,5.936,7.728,9.723,10.067,10.908,8.916,9.373,9.738,9.241,6.182,5.493,6.729,7.509,6.595,6.682,6.207,5.529,3.467,3.006,5.754,4.769,4.298,3.067,4.282,5.503,5.473,3.795,4.491,4.737,6.687,5.914,5.266,5.569,6.232,5.834,5.77,4.854,4.771,4.229,3.816,4.808,4.578,4.379,2.534,1.152,0.33,-0.235,1.715,1.151,0.784,-0.328,0.769,1.354,4.117,0.321,0.729,1.595,6.97,7.573,7.175,7.19,7.32,7.254,7.202,6.026,4.439,4.399,3.742,5.095,4.828,4.568,2.623,2.457,2.952,2.784,2.522,2.704,2.738,2.901,3.843,3.663,2.912,3.471,3.533,3.373,3.632,2.406,1.843,2.029,2.894,2.475,2.364,0.877,0.827,1.495,0.732,0.842,1.102,1.008,1.572,2.326,2.382,1.272,2.005,2.143,1.916,2.053,2.624,2.9,6.174,2.444,2.581,3.496,8.376,11.47,12.126,8.535,10.255,11.034,10.384,4.21,2.272,1.274,3.101,3.068,2.394,2.589,0.837,2.309,1.723,1.795,1.794,1.781,1.787,2.646,4.368,3.296,1.093,3.625,3.428,2.823,5.924,4.038,2.032,3.011,5.113,4.071,3.912,4.162,3.333,,,3.53,,
"Actividades terciarias|51---Información en medios masivos|512---Industria fílmica y del video, e industria del sonido",NA,NA,NA,NA,NA,NA,NA,47.399,39.281,28.489,19.828,43.208,39.188,34.383,20.847,21.585,26.08,21.517,21.243,22.574,22.588,15.32,11.054,10.505,13.781,13.204,12.505,12.791,16.69,15.804,17.836,19.427,16.249,16.644,17.41,18.519,23.102,21.832,16.364,20.829,21.139,19.763,26.99,27.498,22.118,23.863,27.196,25.775,25.278,15.06,10.34,10.927,8.733,12.679,12.217,11.4,6.329,5.177,4.057,3.967,5.754,5.303,4.975,2.835,5.235,6.652,5.541,4.034,4.716,4.878,6.741,6.007,4.517,3.976,6.363,5.872,5.43,1.066,1.488,2.954,3.782,1.274,1.721,2.189,6.633,8.004,7.125,6.192,7.3,7.261,7.004,5.861,5.292,5.275,4.795,5.576,5.485,5.324,3.836,2.71,2.751,2.57,3.289,3.158,3.041,2.869,3.094,3.184,2.869,2.984,3.041,2.996,1.014,2.158,4.494,7.128,1.594,2.485,3.559,10.613,10.078,7.729,4.113,10.365,9.58,8.288,0.751,0.184,1.926,3.872,0.451,0.925,1.577,5.54,5.744,3.788,2.749,5.662,5.057,4.546,2.226,1.672,0.516,0.71,1.917,1.459,1.282,0.783,2.464,3.588,3.801,1.648,2.262,2.636,3.968,3.29,2.034,0.255,3.6,3.109,2.4,0.301,1.262,1.525,1.53,0.721,0.991,1.118,0.856,0.171,0.576,1.483,0.52,0.524,0.773,1.194,-0.063,-0.418,1.394,0.615,0.281,0.555,5.111,7.223,8.88,7.866,6.21,7.104,7.317,7.953,6.137,2.79,3.664,6.873,5.752,5.2,2.623,4.829,5.453,8.391,3.976,4.192,5.484,5.925,6.843,,,6.47,,
Actividades terciarias|51---Información en medios masivos|515---Radio y televisión,NA,NA,NA,NA,NA,NA,NA,39.083,32.357,26.293,12.826,35.33,31.896,27.198,24.482,25.377,14.238,6.754,24.573,20.508,17.209,5.439,39.262,49.239,69.821,25.555,34.178,42,86.44,25.112,27.447,22.288,46.805,38.962,34.646,8.467,16.658,8.97,2.01,13.016,11.542,9.231,26.989,13.81,12.089,39.76,19.478,16.792,21.843,14.473,23.786,30.287,15.847,19.457,23.207,21.263,15.666,5.634,9.876,18.179,10.102,10.034,12.098,27.934,40.231,43.874,27.827,34.716,38.122,35.438,15.432,11.796,10.925,19.775,13.216,12.299,14.613,25.356,25.095,22.659,13.154,25.176,24.257,21.122,11.671,3.988,0.668,0.244,7.51,4.935,3.714,3.307,6.665,9.408,11.792,5.098,6.603,7.907,12.74,11.854,10.549,8.818,12.244,11.663,10.908,8.209,8.37,9.045,7.602,8.274,8.535,8.27,5.603,4.68,3.661,5.488,5.12,4.573,4.791,5.851,5.728,5.682,2.821,5.792,5.772,5.077,4.119,5.647,5.95,7.765,4.879,5.228,5.834,6.925,5.632,5.266,5.226,6.272,5.934,5.777,4.803,5.325,6.038,7.038,5.071,5.421,5.895,8.056,7.665,5.208,0.948,7.836,6.899,5.288,-3.275,-5.015,-3.839,0.889,-4.162,-4.062,-2.83,7.448,12.617,14.546,13.127,10.032,11.407,11.834,9.777,6.71,5.033,4.485,8.248,7.255,6.548,6.33,8.136,8.113,7.581,7.259,7.588,7.579,6.222,4.302,3.768,3.489,5.189,4.69,4.395,3.798,4.097,3.994,4.619,3.903,3.965,4.173,4.869,3.873,2.67,1.247,4.433,3.791,3.153,2.286,5.971,,,4.564,,
Actividades terciarias|51---Información en medios masivos|517---Telecomunicaciones,NA,NA,NA,NA,NA,NA,NA,8.533,8.987,6.099,1.535,8.765,7.804,6.123,-2.247,6.149,5.629,6.614,1.967,3.234,4.107,18.618,15.114,21.244,24.704,16.982,18.776,20.434,10.758,9.109,11.181,15.588,9.798,9.979,11.654,26.78,25.48,21.244,16.265,25.965,24.212,21.669,12.778,13.161,13.47,14.459,13.096,13.331,13.728,11.118,6.509,3.477,5.52,8.693,6.814,6.411,6.448,7.278,7.111,4.09,6.872,6.955,6.182,2.769,0.144,-0.981,-3.012,1.422,0.591,-0.366,-4.977,-5.434,-6.19,-4.685,-5.215,-5.587,-5.365,-3.955,-2.436,-1.985,-1.739,-3.181,-2.756,-2.478,-1.338,-1.617,-1.228,-0.713,-1.48,-1.387,-1.205,-0.858,0.052,-0.361,-0.565,-0.39,-0.385,-0.434,-1.043,-2.453,-1.307,-2.306,-1.768,-1.605,-1.789,-1.551,0.065,0.46,-1.282,-0.729,-0.302,-0.559,-1.871,-1.963,-4.386,-1.703,-1.906,-2.751,-2.475,1.365,2.33,6.162,3.425,1.842,3.273,3.315,1.396,-8.138,-10.46,-9.899,-3.573,-5.986,-7,-11.729,-8.93,-10.06,-20.787,-10.307,-10.171,-12.968,-12.604,-3.128,-2.642,11.141,-7.913,-6.183,-2.087,2.153,-5.942,-4.466,-7.029,-2.062,-2.856,-3.92,-19.647,-17.638,-19.154,-24.46,-18.623,-18.849,-20.4,-19.134,-23.33,-24.926,-19.419,-21.283,-22.485,-21.642,-10.993,-5.369,-0.609,0.434,-8.191,-5.726,-4.2,1.646,-0.196,-0.185,-1.432,0.695,0.401,-0.094,-0.814,-0.647,-1.636,-2.863,-0.714,-1.061,-1.576,-3.066,-1.337,-0.897,0.359,-2.204,-1.732,-1.151,3.582,2.312,4.627,6.422,2.936,3.52,4.268,-2.926,-1.568,,,-2.225,,
"Actividades terciarias|51---Información en medios masivos|518---Procesamiento electrónico de información, hospedaje y otros servicios relacionados",NA,NA,NA,NA,NA,NA,NA,16.62,21.066,39.516,67.73,18.599,25.244,35.388,119.806,165.777,167.659,127.974,137.107,145.351,140.614,61.98,17.78,-1.731,-7.035,42.002,26.352,16.321,-1.46,2.551,4.468,4.886,0.243,1.565,2.434,5.773,7.021,6.92,6.8,6.306,6.526,6.586,8.542,9.842,10.256,12.027,9.109,9.547,10.212,10.464,8.24,8.935,9.598,9.492,9.236,9.258,7.055,6.833,6.545,3.809,6.96,6.786,6.016,4.707,6.236,6.485,8.632,5.359,5.734,6.46,10.922,13.106,8.26,10.35,11.836,10.684,10.666,12.545,11.302,8.786,6.887,12.048,10.997,9.912,3.223,2.103,1.826,1.984,2.728,2.433,2.306,1.648,1.159,3.307,3.389,1.441,2.049,2.422,5.331,5.506,3.872,2.323,5.413,4.904,4.198,-1.878,-3.726,-3.931,-2.467,-2.71,-3.093,-2.929,0.799,3.283,3.969,2.78,1.929,2.554,2.612,1.69,-0.996,0.078,1.797,0.432,0.348,0.648,3.645,0.786,3.444,7.46,2.243,2.679,3.785,6.693,8.623,5.606,0.169,7.567,6.873,5.29,-2.766,-1.83,-4.273,-4.6,-2.293,-2.991,-3.386,-3.581,-2.654,-1.407,-0.405,-3.117,-2.524,-2.017,1.089,3.853,8.432,16.033,2.442,4.326,6.69,25.101,31.215,32.413,26.716,28.184,29.933,29.58,16.801,9.171,4.361,3.044,12.889,9.775,8.128,5.138,6.084,6.29,5.633,5.615,5.856,5.792,3,1.574,0.117,-2.455,2.283,1.502,0.533,-4.257,-6.277,-6.051,-0.954,-5.145,-5.46,-4.403,3.753,6.316,6.952,4.803,4.884,5.614,5.451,2.245,2.242,,,2.244,,
Actividades terciarias|51---Información en medios masivos|519---Otros servicios de información,NA,NA,NA,NA,NA,NA,NA,13.317,18.18,27.791,41.466,15.901,20.251,26.127,55.956,90.662,104.149,98.601,72.628,82.885,87.056,61.536,34.072,21.361,12.685,47.058,37.671,30.22,14.665,14.41,12.958,11.777,14.67,14.059,13.363,16.173,12.764,10.717,9.35,14.297,12.942,11.777,10.699,13.097,14.575,16.155,12.022,13.103,14.071,18.167,13.212,11.234,11.189,15.451,13.738,12.874,8.823,7.555,7.255,4.741,8.131,7.76,6.836,7.485,8.175,7.898,8.848,7.886,7.887,8.159,8.681,9.466,6.198,8.757,9.079,8.006,8.315,11.963,12.845,11.997,10.939,12.511,12.354,11.935,9.461,6.855,4.916,3.868,8.027,6.806,5.896,2.588,2.142,2.421,1.722,2.352,2.389,2.214,6.108,5.559,5.887,5.599,5.819,5.842,5.783,1.6,-0.672,-3.21,-1.093,0.363,-0.992,-1.039,2.399,1.367,2.178,-0.062,1.837,1.968,1.35,-0.029,1.496,2.745,0.982,0.794,1.51,1.36,-0.409,-5.461,-4.622,0.911,-3.092,-3.66,-2.483,1.64,6.39,3.498,-2.446,4.09,3.883,2.208,-2.386,-1.745,-3.824,-0.492,-2.07,-2.66,-2.125,0.332,1.478,4.681,6.449,0.955,2.219,3.327,4.217,6.969,8.015,8.193,5.605,6.441,6.903,12.408,10.494,8.49,8.833,11.396,10.341,9.797,7.555,7.768,7.703,4.952,7.603,7.652,6.928,3.121,1.746,0.724,3.113,2.469,1.87,2.338,2.77,2.93,1.251,1.505,2.769,2.299,2.058,1.663,1.132,2.98,4.019,1.409,1.914,2.419,4.3,5.31,4.98,2.685,4.862,4.882,4.386,2.722,1.278,,,1.992,,
Actividades terciarias|52---Servicios financieros y de seguros,NA,NA,NA,NA,NA,NA,NA,-1.834,-5.626,-6.885,-6.324,-3.764,-4.794,-5.26,4.118,24.657,31.044,33.383,14.236,19.139,22.672,4.161,-8.952,-20.443,-17.601,-2.529,-8.448,-10.812,-4.642,0.262,1.143,0.674,-2.385,-1.341,-0.862,-1.35,-0.715,1.441,12.459,-1.036,-0.221,2.93,23.924,28.194,28.974,15.32,26.067,27.048,23.894,-1.617,-9.171,-6.426,-0.634,-5.453,-5.806,-4.543,23.695,33.82,31.511,25.991,28.624,29.631,28.737,2.291,-2.038,-1.848,-1.083,0.093,-0.594,-0.751,12.359,15.486,9.847,4.437,13.917,12.563,10.406,-10.071,-13.135,-4.843,6.814,-11.651,-9.334,-5.258,35.13,46.862,44.819,29.631,40.964,42.016,38.524,7.72,-6.039,-8.575,-4.259,0.473,-2.607,-3.029,6.113,12.048,11.369,4.569,9.129,9.889,8.435,-8.401,-12.675,-15.019,-12.369,-10.735,-12.237,-12.181,-6.419,-1.434,-2.664,-3.672,-3.755,-3.38,-3.492,-8.99,-11.429,-10.709,-8.247,-10.246,-10.372,-9.855,-0.865,2.272,0.115,-1.702,0.732,0.5,-0.128,-6.611,-8.611,-7.704,-5.176,-7.599,-7.638,-6.966,-3.345,1.199,2.414,2.828,-1.112,0.078,0.809,1.709,-1.373,-3.501,-6.721,0.142,-1.103,-2.628,-9.268,-10.21,-9.509,-6.433,-9.744,-9.678,-8.831,0.346,4.631,7.83,9.468,2.474,4.276,5.641,7.673,8.02,7.264,6.268,7.846,7.641,7.253,5.242,4.344,4.38,5.081,4.794,4.664,4.793,4.623,4.902,4.694,3.038,4.759,4.718,4.24,6.035,4.125,4.743,5.775,5.101,4.978,5.168,3.052,6.129,6.071,7.114,4.56,5.071,5.594,7.653,6.841,,,7.243,,
"Actividades terciarias|52---Servicios financieros y de seguros|521-523---Banca central. Instituciones de intermediación crediticia y financiera no bursátil. Actividades bursátiles, cambiarias y de inversión financiera",NA,NA,NA,NA,NA,NA,NA,-2.235,-3.617,-5.16,-4.11,-2.795,-3.578,-3.754,8.18,28.057,34.88,41.669,18.06,22.95,27.349,1.999,-9.185,-23.26,-26.686,-3.608,-10.133,-14.475,-12.476,-10.052,-9.158,-4.89,-11.454,-10.831,-9.448,0.205,6.794,9.545,15.254,3.438,5.373,7.877,15.123,11.436,9.675,1.654,13.274,12.087,9.25,-10.536,-15.102,-7.642,1.358,-12.795,-11.152,-8.067,34.638,47.12,39.806,27.351,40.646,40.42,36.924,-5.723,-12.838,-12.762,-8.564,-9.321,-10.487,-10.004,12.397,22.518,20.066,15.82,17.323,18.19,17.591,-2.064,-7.562,-1.914,2.711,-4.911,-3.789,-2.042,22.301,27.99,25.555,20.664,25.189,25.178,23.898,7.824,0.348,0.24,1.206,3.893,2.677,2.281,6.169,7.17,4.957,0.702,6.726,6.125,4.614,-8.948,-9.572,-10.35,-7.454,-9.374,-9.712,-9.068,-0.077,4.227,2.073,-0.229,2.235,2.179,1.561,-7.903,-11.765,-11.922,-10.265,-9.901,-10.565,-10.519,-2.967,-0.093,-2.441,-3.383,-1.483,-1.835,-2.306,-7.95,-9.037,-7.111,-3.804,-8.479,-8.023,-6.877,-1.225,3.921,5.084,4.98,1.306,2.583,3.223,3.287,-0.73,-3.921,-8.307,1.236,-0.541,-2.682,-11.951,-13.509,-12.542,-8.438,-12.736,-12.687,-11.576,0.124,5.68,9.401,10.795,2.868,5.061,6.578,7.691,7.536,6.56,5.738,7.615,7.247,6.81,5.414,5.313,6.013,7.387,5.365,5.605,6.1,7.602,8.107,7.927,5.748,7.848,7.837,7.223,8.879,6.111,6.258,7.269,7.514,7.091,7.123,3.574,6.397,6.209,7.126,4.964,5.391,5.842,7.69,6.71,,,7.192,,
"Actividades terciarias|52---Servicios financieros y de seguros|524---Compañías de fianzas, seguros y pensiones",NA,NA,NA,NA,NA,NA,NA,-8.809,-12.788,-13.885,-11.783,-10.874,-11.897,-11.989,0.373,20.237,26.254,26.386,9.906,14.779,17.937,16.846,5.472,11.981,32.368,11.005,11.603,16.566,40.188,56.125,51.106,22.146,48.461,49.688,41.949,2.086,-16.101,-14.219,10.074,-7.864,-10.115,-5.325,58.203,94.461,96.909,66.45,76.756,84.258,79.716,28.98,7.522,-2.73,-4.982,16.979,9.241,5.339,-2.814,3.855,12.326,22.556,0.496,4.49,8.827,32.585,37.075,35.196,27.212,35.027,35.005,32.706,16.466,2.429,-12.523,-26.036,9.111,1.178,-6.371,-34.563,-31.73,-14.628,25.409,-33.221,-27.332,-16.671,97.631,164.478,173.552,108.098,127.26,139.744,129.815,21.999,-22.392,-35.682,-25.175,-1.77,-14.024,-16.431,14.811,61.076,84.425,66.083,35.448,49.632,53.039,19.893,-15.507,-38.78,-50.799,0.748,-15.262,-26.701,-53.193,-48.348,-38.497,-27.169,-50.975,-46.81,-41.774,-16.304,-9.197,-2.456,5.935,-12.589,-9.075,-5.316,13.644,17.671,16.534,10.049,15.654,15.97,14.365,0.388,-7.526,-11.867,-14.497,-3.677,-6.552,-8.667,-14.505,-12.374,-11.402,-9.325,-13.468,-12.765,-11.879,-6.992,-5.057,-0.999,3.902,-5.997,-4.34,-2.305,8.509,11.569,11.03,7.225,10.049,10.381,9.569,2.241,-1.017,-1.094,1.821,0.569,0.006,0.46,8.075,11.95,11.996,8.726,10.018,10.693,10.203,2.063,-3.115,-5.962,-8.187,-0.594,-2.487,-4.031,-10.259,-10.714,-11.097,-9.942,-10.423,-10.593,-10.39,-7.005,-5.086,-1.809,-0.28,-6.059,-4.671,-3.566,2.658,5.788,6.405,7.996,4.151,4.894,5.676,7.268,7.774,,,7.521,,
Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,NA,NA,NA,NA,NA,NA,NA,11.013,11.143,10.909,11.761,11.079,11.024,11.212,16.215,29.546,36.32,39.725,23.06,27.492,30.625,35.461,24.844,20.106,18.592,29.722,26.287,24.179,18.128,17.943,18.821,20.646,18.033,18.299,18.91,22.046,22.475,21.207,18.487,22.268,21.906,21.001,13.324,10.161,9.024,8.704,11.678,10.784,10.25,10.16,10.876,10.087,8.423,10.528,10.378,9.874,5.813,4.091,3.177,3.055,4.924,4.338,4.011,3.417,4.056,4.928,5.59,3.743,4.137,4.505,5.773,5.716,5.347,4.97,5.744,5.612,5.45,4.533,4.448,4.13,4.004,4.494,4.369,4.272,3.961,3.719,3.907,4.326,3.835,3.86,3.982,4.5,4.988,4.949,4.35,4.754,4.821,4.702,3.911,3.31,3.385,3.877,3.6,3.532,3.623,4.544,5.08,5.041,4.993,4.819,4.894,4.917,4.048,2.879,2.396,2.05,3.444,3.092,2.827,2.199,2.762,3.133,3.286,2.484,2.704,2.855,3.311,3.21,2.958,2.83,3.257,3.153,3.07,2.305,2.081,2.103,2.336,2.192,2.162,2.205,2.767,3.253,3.601,3.611,3.011,3.209,3.311,3.488,3.208,2.839,2.482,3.347,3.176,2.998,2.167,1.81,1.632,1.74,1.989,1.868,1.835,1.837,2.035,2.476,2.544,1.937,2.117,2.224,2.508,2.362,1.914,1.866,2.431,2.255,2.154,1.995,2.26,2.385,2.453,2.13,2.216,2.275,2.639,2.64,2.778,2.715,2.639,2.685,2.693,2.891,2.716,2.062,1.634,2.796,2.552,2.321,0.999,0.966,1.519,2.091,0.989,1.167,1.399,2.491,2.901,,,2.7,,
Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles|531---Servicios inmobiliarios,NA,NA,NA,NA,NA,NA,NA,11.087,11.267,11,11.806,11.179,11.12,11.294,16.144,29.354,36.082,39.382,22.927,27.328,30.406,35.375,24.825,20.143,18.702,29.673,26.268,24.204,18.193,18.044,18.947,20.866,18.114,18.395,19.035,22.234,22.665,21.364,18.607,22.457,22.084,21.166,13.333,10.127,8.991,8.702,11.667,10.765,10.239,10.197,10.943,10.169,8.5,10.579,10.44,9.941,5.805,4.056,3.091,2.927,4.904,4.296,3.95,3.332,3.958,4.919,5.638,3.653,4.074,4.468,5.79,5.815,5.42,4.996,5.801,5.674,5.503,4.585,4.469,4.138,3.955,4.53,4.396,4.28,3.849,3.569,3.786,4.224,3.703,3.733,3.861,4.522,5.032,4.95,4.311,4.786,4.844,4.71,3.861,3.258,3.282,3.736,3.55,3.464,3.537,4.459,5.034,5.004,4.904,4.754,4.838,4.853,3.92,2.749,2.308,1.943,3.316,2.977,2.714,2.185,2.706,3.073,3.217,2.449,2.66,2.804,3.261,3.143,2.939,2.759,3.198,3.108,3.018,2.265,2.015,2.008,2.128,2.139,2.095,2.103,2.516,2.978,3.323,3.445,2.747,2.94,3.068,3.581,3.434,3.106,2.653,3.507,3.372,3.187,2.072,1.571,1.266,1.381,1.821,1.634,1.57,1.657,1.963,2.541,2.604,1.811,2.055,2.192,2.524,2.344,1.888,1.826,2.431,2.247,2.137,1.986,2.199,2.365,2.437,2.094,2.187,2.25,2.637,2.665,2.766,2.74,2.65,2.688,2.701,2.886,2.731,2.078,1.652,2.803,2.561,2.333,1.03,0.962,1.498,2.076,1.001,1.168,1.395,2.452,2.811,,,2.634,,
"Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles|532-533---Servicios de alquiler de bienes muebles. Servicios de alquiler de marcas registradas, patentes y franquicias",NA,NA,NA,NA,NA,NA,NA,5.351,5.332,7.138,12.205,5.388,5.976,7.889,22.961,40.396,50.847,54.669,31.98,38.044,43.223,44.164,30.766,21.558,16.087,36.869,31.471,26.233,16.404,16.668,15.465,15.797,16.669,16.284,16.144,16.463,17.051,17.514,17.146,16.745,17.007,17.034,15.829,15.442,13.858,11.392,15.692,15.084,13.971,11.904,10.966,10.219,9.974,11.357,10.988,10.688,10.051,8.916,7.165,3.797,9.435,8.698,7.518,-0.552,-2.854,-5.016,-2.802,-1.947,-2.882,-3.051,4.96,5.71,8.476,10.231,5.471,6.344,7.399,5.931,6.147,6.574,7.173,6.033,6.212,6.516,10.947,11.58,11.15,10.109,11.309,11.259,10.939,5.098,5.115,6.311,6.638,5.129,5.507,5.827,6.685,5.527,6.956,8.559,6.028,6.318,6.936,8.052,7.042,6.824,7.281,7.491,7.277,7.272,7.539,4.155,4.806,4.1,5.708,5.424,5.062,2.663,4.506,5.552,5.462,3.599,4.269,4.595,4.773,5.18,3.9,5.01,4.977,4.61,4.722,3.872,4.401,5.011,7.712,4.145,4.446,5.307,10.004,10.952,10.973,7.845,10.49,10.672,9.902,0.977,-2.277,-3.47,-1.207,-0.712,-1.698,-1.545,4.85,7.753,10.988,10.092,6.456,7.924,8.45,6.756,3.571,0.874,1.124,4.941,3.602,2.959,2.163,3.282,2.848,2.928,2.789,2.813,2.859,1.978,3.437,3.145,3.456,2.745,2.875,2.969,2.952,2.408,3.023,2.282,2.659,2.772,2.648,3.145,4.116,2.89,2.351,3.461,3.291,3.056,1.319,1.254,1.746,2.298,1.441,1.529,1.75,3.434,3.834,,,3.764,,
