Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades terciarias,NA,NA,NA,NA,NA,NA,NA,12.524,14.448,14.275,18.706,13.513,13.771,15.053,21.116,27.865,34.711,36.654,24.612,28.049,30.355,39.145,32.565,28.538,27.556,35.647,33.102,31.544,24.821,27.966,26.011,25.8,26.455,26.301,26.165,25.593,21.611,21.219,18.514,23.499,22.713,21.572,18.377,18.907,19.914,20.419,18.651,19.082,19.436,20.382,19.358,18.254,15.423,19.851,19.303,18.267,9.879,7.851,5.159,4.118,8.831,7.582,6.679,2.801,6.573,7.299,8.358,4.732,5.586,6.291,10.659,7.69,7.068,8.249,9.112,8.421,8.377,8.995,9.798,10.65,11.553,9.408,9.822,10.271,8.337,9.78,10.157,9.445,9.082,9.443,9.443,10.966,8.873,8.925,8.372,9.879,9.556,9.246,7.599,7.901,9.345,9.543,7.754,8.29,8.615,7.663,9.609,8.651,6.133,8.665,8.661,7.998,1.657,-3.149,0.312,2.994,-0.841,-0.45,0.437,8.458,10.449,8.698,9.361,9.469,9.205,9.246,9.291,8.296,9.353,8.693,8.782,8.976,8.901,9.582,8.372,6.653,7.547,8.965,8.175,8.009,3.947,5.825,5.179,4.283,4.899,4.994,4.807,5.622,4.784,5.997,6.87,5.193,5.465,5.832,7.288,7.836,8.285,7.401,7.567,7.811,7.703,7.855,8.071,7.04,8.529,7.965,7.65,7.881,9.274,7.522,7.113,7.627,8.378,7.949,7.864,6.149,7.595,7.647,6.079,6.883,7.14,6.859,5.264,3.513,3.839,3.503,4.37,4.19,4.01,4.213,-13.939,-4.692,-0.822,-4.982,-4.885,-3.824,-0.766,23.977,9.039,5.787,10.587,10.065,8.913,6.895,8.119,,,7.524,,
Actividades terciarias|43---Comercio al por mayor,NA,NA,NA,NA,NA,NA,NA,4.564,10.175,16.394,31.052,7.472,10.525,15.867,36.729,48.017,59.01,54.729,42.727,48.594,50.4,63.414,47.922,36.468,35.077,54.878,47.78,43.933,29.41,39.541,38.468,34.579,34.742,36.069,35.645,24.942,13.049,10.553,7.258,18.46,15.595,13.244,10.463,15.722,17.718,19.33,13.199,14.765,15.984,18.811,16.108,15.012,10.625,17.374,16.534,14.911,1.137,-0.819,-4.83,-6.948,0.108,-1.624,-3.032,-8.333,1.397,3.778,6.75,-3.262,-0.873,1.062,15.371,7.172,9.74,11.623,10.893,10.483,10.789,13.956,14.418,13.557,14.741,14.2,13.973,14.181,6.016,10.291,8.687,8.925,8.277,8.421,8.558,17.897,12.242,12.056,10.606,14.85,13.865,12.977,7.934,8.103,9.297,8.657,8.023,8.465,8.516,7.209,13.046,13.685,9.951,10.284,11.473,11.067,-0.736,-7.748,-5.324,1.811,-4.523,-4.809,-3.059,16.547,15.805,11.627,13.747,16.16,14.553,14.329,15.77,15.288,18.223,13.311,15.52,16.454,15.586,17.375,13.821,9.278,11.721,15.53,13.337,12.899,-0.425,3.94,0.384,-1.563,1.808,1.326,0.552,5.009,5.359,11.005,13.93,5.192,7.139,8.92,14.451,15.786,18.655,14.059,15.149,16.366,15.733,16.064,17.552,12.638,13.884,16.847,15.357,14.959,14.082,7.309,9.921,10.823,10.498,10.299,10.439,7.361,10.898,8.976,7.253,9.179,9.109,8.61,4.67,0.075,0.679,-1.204,2.272,1.724,0.947,0.805,-17.75,-3.342,5.156,-8.672,-6.857,-3.737,9.168,32.375,16.445,11.976,19.843,18.643,16.751,13.729,16.119,,,14.944,,
Actividades terciarias|46---Comercio al por menor,NA,NA,NA,NA,NA,NA,NA,4.672,9.201,11.675,19.28,6.944,8.533,11.425,22.543,28.823,39.792,42.724,25.759,30.61,34.099,54.106,46.641,38.169,35.02,50.19,45.743,42.455,19.942,25.383,23.251,21.557,22.73,22.912,22.518,26.304,17.627,16.392,12.188,21.763,19.874,17.658,12.227,16.141,18.6,22.887,14.206,15.706,17.68,28.679,28.4,26.765,17.987,28.535,27.916,25.066,5.485,-0.009,-4.607,-4.929,2.663,0.142,-1.232,-4.527,8.307,10.807,11.14,1.893,4.838,6.481,12.525,0.924,1.914,5.112,6.356,4.805,4.889,9.514,13.537,15.437,18.329,11.544,12.866,14.355,10.481,14.398,11.039,8.234,12.493,11.988,10.929,12.96,5.073,4.297,4.036,8.841,7.276,6.384,4.99,7.657,10.19,9.243,6.335,7.626,8.061,6.814,10.764,9.395,3.878,8.831,9.024,7.623,-11.343,-16.586,-12.131,-1.316,-14.067,-13.401,-10.226,13.864,18.424,18.215,17.513,16.164,16.879,17.062,20.525,18.166,15.782,8.709,19.312,18.066,15.354,11.02,7.431,2.7,8.745,9.193,6.945,7.437,1.987,9.608,7.294,2.347,5.805,6.3,5.207,3.406,2.371,5.625,8.786,2.869,3.794,5.136,9.941,9.273,11.813,8.76,9.596,10.353,9.91,9.541,9.497,8.158,14.455,9.519,9.048,10.537,11.783,11.661,9.444,9.821,11.72,10.939,10.62,8.172,5.877,7.28,4.817,6.991,7.089,6.446,4.342,3.859,4.409,5.23,4.096,4.202,4.489,5.465,-25.188,-2.7,3.35,-10.108,-7.591,-4.519,0.937,47.773,15.08,11.249,20.74,18.715,16.446,11.631,14.56,,,13.147,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento",NA,NA,NA,NA,NA,NA,NA,7.017,12.394,13.369,18.111,9.734,10.973,12.799,23.941,34.438,40.659,45.981,29.374,33.305,36.701,51.662,40.158,38.979,37.609,45.475,43.087,41.52,33,36.625,32.773,28.596,34.878,34.127,32.588,29.316,24.468,24.99,22.508,26.771,26.142,25.162,21.852,21.347,21.285,19.947,21.592,21.484,21.078,20.057,19.9,19.566,16.595,19.977,19.833,18.986,9.87,6.825,3.427,1.684,8.305,6.604,5.342,-1.258,3.048,2.663,3.737,0.925,1.513,2.063,4.287,1.996,2.59,4.428,3.101,2.926,3.304,9.897,10.057,12.201,13.168,9.979,10.737,11.355,8.313,9.99,9.484,10.755,9.173,9.28,9.661,13.566,12.531,10.948,8.57,13.031,12.31,11.334,7.248,6.599,7.13,7.477,6.915,6.988,7.113,6.301,5.327,3.927,2.997,5.802,5.16,4.608,-3.605,-7.179,-0.024,5.836,-5.428,-3.599,-1.227,14.188,21.122,15.132,11.979,17.66,16.773,15.481,9.718,7.125,7.392,8.497,8.381,8.039,8.158,11.341,10.595,9.215,8.398,10.961,10.36,9.846,5.172,6.199,6.436,5.995,5.693,5.946,5.959,6.524,6.142,6.121,7.306,6.329,6.258,6.529,6.876,6.273,7.316,5.718,6.569,6.824,6.536,6.222,6.553,5.44,6.125,6.39,6.064,6.08,8.705,9.295,8.397,10.175,9.005,8.797,9.154,8.994,10.892,10.505,8.766,9.962,10.147,9.786,5.479,4.147,4.735,2.477,4.794,4.774,4.18,3.815,-36.323,-19.735,-10.378,-16.704,-17.737,-15.865,-10.516,60.052,24.465,21.156,17.062,19.524,19.967,23.075,21.728,,,22.355,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|481---Transporte aéreo",NA,NA,NA,NA,NA,NA,NA,1.314,9.789,13.88,6.576,5.439,8.378,7.917,7.56,20.225,30.591,52.195,13.978,20.057,28.175,87.31,72.987,67.251,55.996,79.653,74.717,69.102,37.968,37.485,30.866,22.731,37.72,35.108,31.684,16.106,14.521,15.137,26.051,15.291,15.235,18.024,34.655,39.233,39.685,38.523,36.992,37.985,38.133,24.548,23.885,14.801,5.295,24.204,20.694,16.441,5.663,1.093,0.6,-12.157,3.298,2.34,-1.281,-8.585,-9.659,-2.674,8.794,-9.129,-6.876,-3.393,10.944,11.526,3.985,10.803,11.237,8.591,9.145,16.515,20.552,25.609,32.851,18.552,21.017,24.024,34.781,32.483,23.363,11.782,33.602,29.89,24.961,5.139,6.66,1.494,7.863,5.913,4.391,5.237,7.624,3.704,7.221,5.512,5.615,6.153,5.993,7.695,5.062,5.575,8.526,6.37,6.101,6.703,13.687,-2.688,16.57,27.011,5.547,9.256,13.742,11.283,32.539,2.859,-15.897,21.025,14.504,5.927,-14.585,-8.464,2.49,20.39,-11.513,-6.997,-0.863,18.278,14.007,12.224,3.493,16.061,14.697,11.649,-2.565,-6.527,-7.948,1.214,-4.586,-5.755,-3.998,11.998,35.927,47.961,42.14,23.954,32.107,34.774,25.132,11.71,13.414,11.828,17.778,16.118,14.915,17.817,20.082,11.273,26.414,18.994,16.125,18.933,3.71,28.731,12.263,4.754,16.832,15.205,12.174,11.683,2.301,8.732,22.594,6.262,7.118,11.309,14.135,27.042,17.807,7.847,21.315,20.08,16.431,6.246,-90.731,-68.371,-52.583,-50.249,-56.509,-55.425,-44.953,992.301,245.491,156.107,67.623,112.312,125.183,126.235,56.978,,,77.253,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|482---Transporte por ferrocarril",NA,NA,NA,NA,NA,NA,NA,4.121,2.345,-1.327,-3.731,3.172,1.597,0.25,-4.425,6.758,6.118,7.847,1.503,3.073,4.231,17.603,8.929,20.029,34.684,12.767,15.31,20.175,43.836,55.055,54.462,40.425,49.879,51.549,48.418,32.134,18.357,15.809,4.194,24.458,21.245,16.704,3.943,-9.564,-13.809,-2.28,-3.214,-6.973,-5.857,16.033,26.05,28.651,16.089,20.993,23.511,21.679,-3.983,1.609,4.648,11.43,-1.098,0.869,3.356,21.269,25.132,12.33,14.188,23.316,19.413,18.087,-3.712,-6.177,4.187,3.102,-5.038,-1.955,-0.714,17.404,16.464,13.774,17.951,16.905,15.793,16.343,9.933,14.88,9.804,10.758,12.551,11.593,11.377,15.718,12.514,8.585,6.176,13.987,12.132,10.602,0.615,8.056,11.405,9.119,4.583,6.851,7.411,7.919,0.746,1.21,-5.084,3.967,3.011,0.982,-4.757,3.632,12.752,26.834,-0.278,4.16,9.501,40.332,33.432,18.906,14.704,36.504,30.016,25.838,9.374,3.726,17.462,13.204,6.311,10.071,10.85,22.966,17.072,4.686,7.919,19.847,14.392,12.748,2.039,4.652,9.599,12.155,3.39,5.434,7.068,6.617,9.946,16.004,13.78,8.358,10.975,11.689,24.633,29.158,26.323,22.645,27.035,26.781,25.708,20.369,13.744,4.679,8.923,16.793,12.474,11.576,5.493,4.628,8.79,7.949,5.038,6.283,6.695,4.727,7.319,14.05,13.655,6.084,8.79,10.006,5.517,5.778,9.252,3.918,5.655,6.936,6.156,12.164,-11.38,-8.283,-1.952,-0.322,-3.218,-2.898,6.612,28.234,14.2,8.8,16.806,15.908,14.093,-3.575,-5.778,,,-4.716,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|483---Transporte por agua",NA,NA,NA,NA,NA,NA,NA,2.714,9.495,20.437,19.84,5.982,11.355,13.65,36.364,53.705,60.514,67.971,44.998,51.236,56.009,42.226,42.883,7.448,-0.857,42.573,27.586,18.851,18.467,20.447,15.048,24.187,19.515,17.91,19.518,24.668,16.514,13.369,1.427,20.322,17.884,13.503,4.643,5.215,7.003,14.704,4.938,5.635,7.792,9.275,6.954,7.293,5.748,8.073,7.807,7.286,3.452,2.182,6.937,13.436,2.801,4.207,6.51,6.634,11.334,4.902,0.254,9.027,7.588,5.639,-11.318,-18.594,-17.481,-11.105,-15.101,-15.91,-14.699,-0.289,14.714,25.783,23.407,7.19,13.395,16.026,22.051,13.963,11.715,15.238,17.736,15.507,15.432,20.31,27.929,21.339,5.998,24.245,23.204,18.403,7.128,2.001,5.405,12.035,4.402,4.756,6.574,10.591,0.536,-6.734,1.231,5.368,1.074,1.115,-6.005,-6.429,-6.062,-14.191,-6.215,-6.165,-8.275,-6.019,11.425,20.583,17.179,2.608,8.5,10.634,11.041,-0.503,0.027,10.816,4.842,3.088,5.101,16.411,30.082,27.104,13.564,23.378,24.695,21.638,9.905,1.367,6.018,18.209,5.317,5.57,8.811,30.371,26.063,17.018,2.628,28.143,24.118,18.131,-9.139,-18.877,-18.372,-15.448,-14.094,-15.553,-15.528,-1.936,23.169,42.357,36.824,10.126,20.754,24.647,25.576,7.708,-15.232,-7.022,15.975,3.844,0.954,-4.187,10.031,20.72,10.132,2.909,8.561,8.945,10.736,2.64,-0.019,-1.206,6.416,4.145,2.82,-3.384,-8.317,-9.076,-1.202,-5.923,-6.991,-5.614,-0.879,12.266,15.404,15.974,5.714,8.923,10.679,10.753,10.869,,,10.815,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|484---Autotransporte de carga",NA,NA,NA,NA,NA,NA,NA,3.039,11.782,15.095,24.165,7.418,9.965,13.575,33.97,43.651,52.674,53.337,39.015,43.759,46.421,59.293,41.839,37.876,35.409,49.893,45.461,42.535,30.358,39.579,35.601,30.545,35.057,35.247,33.947,32.158,23.156,22.679,19.041,27.417,25.756,23.946,15.333,15.025,16.066,17.155,15.176,15.481,15.914,20.066,21.536,23.342,19.907,20.813,21.682,21.218,8.715,5.446,0.693,-0.725,7.043,4.831,3.393,-3.795,1.868,1.755,1.791,-0.942,-0.04,0.415,3.507,1.653,0.518,3.105,2.546,1.856,2.17,7.464,7.732,11.108,13.942,7.601,8.78,10.092,7.155,10.493,12.328,15.288,8.871,10.058,11.434,23.338,18.661,15.437,10.85,20.897,18.984,16.77,6.797,6.793,7.272,6.136,6.795,6.957,6.745,5.705,8.203,6.532,3.362,6.984,6.83,5.939,-8.72,-11.878,-4.963,4.707,-10.356,-8.522,-5.206,20.937,26.685,20.431,17.086,23.864,22.651,21.111,13.722,8.614,9.075,8.317,11.062,10.372,9.822,12.837,14.06,11.026,11.187,13.46,12.626,12.246,5.283,7.142,6.274,4.26,6.235,6.248,5.728,7.416,6.196,7.265,9.406,6.786,6.948,7.582,8.326,7.111,7.909,5.184,7.702,7.772,7.093,3.88,5.611,3.315,4.47,4.764,4.272,4.323,10.342,8.129,12.057,13.627,9.203,10.162,11.056,9.89,13.75,10.985,8.699,11.858,11.559,10.805,7.297,2.47,4.106,-0.053,4.795,4.56,3.366,2.695,-23.555,-5.52,2.795,-10.613,-8.887,-5.963,2.382,35.437,10.631,7.491,16.713,14.576,12.637,8.798,12.843,,,10.833,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|485---Transporte terrestre de pasajeros, excepto por ferrocarril",NA,NA,NA,NA,NA,NA,NA,15.125,18.056,16.356,17.621,16.631,16.537,16.817,18.779,30.703,36.711,45.724,24.979,28.987,33.345,49.137,41.878,46.419,45.444,45.19,45.635,45.58,39.881,35.316,31.75,26.895,37.455,35.379,32.967,28.051,27.33,28.787,26.104,27.674,28.068,27.535,29.57,29.735,28.739,24.516,29.656,29.329,28.038,20.552,18.405,16.131,13.71,19.431,18.261,17.074,12.03,7.25,4.728,2.399,9.556,7.875,6.487,-2.044,2.343,1.506,3.166,0.179,0.628,1.246,3.628,0.36,4.248,4.63,1.937,2.725,3.198,11.383,10.977,11.137,9.59,11.176,11.162,10.767,6.665,7.166,4.777,4.563,6.92,6.178,5.776,3.346,5.439,6.803,6.452,4.413,5.229,5.53,8.073,6.319,5.586,8.748,7.17,6.621,7.149,5.751,2.071,2.02,2.859,3.871,3.236,3.141,1.772,-1.839,5.732,7.304,-0.04,1.917,3.271,9.13,15.55,9.82,7.889,12.294,11.423,10.5,7.762,7.196,6.146,6.867,7.475,7.014,6.977,8.401,5.279,6.279,6.283,6.822,6.635,6.545,6.755,7.824,9.388,9.913,7.288,8.008,8.492,3.504,2.072,-0.339,0.631,2.786,1.701,1.426,3.685,4.701,6.191,4.908,4.19,4.871,4.881,7.05,4.547,4.8,2.946,5.798,5.454,4.814,3.197,5.402,2.167,5.268,4.287,3.561,3.989,7.56,6.16,7.023,5.958,6.861,6.916,6.673,2.014,4.45,4.085,4.236,3.223,3.514,3.696,1.478,-58.2,-44.075,-33.033,-28.479,-33.781,-33.591,-34.807,120.094,47.361,40.503,10.636,21.181,26.123,52.148,35.782,,,42.597,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|486-488---Transporte por ductos. Transporte turístico. Servicios relacionados con el transporte",NA,NA,NA,NA,NA,NA,NA,2.617,0.377,2.556,4.196,1.472,1.852,2.443,6.735,16.104,13.768,21.756,11.473,12.282,14.715,34.072,28.521,33.068,31.77,31.148,31.834,31.817,25.429,23.769,21.716,20.196,24.572,23.542,22.63,24.223,28.399,27.901,33.804,26.364,26.91,28.751,34.24,26.122,23.246,16.539,30.01,27.588,24.522,16.288,17.186,16.831,15.809,16.742,16.773,16.522,12.042,13.071,12.134,11.045,12.564,12.415,12.061,11.299,10.384,13.09,14.083,10.833,11.612,12.244,11.016,11.774,7.823,11.397,11.401,10.149,10.474,12.158,13.03,15.374,15.106,12.602,13.551,13.959,11.054,7.963,8.124,8.423,9.474,9.004,8.85,10.439,12.049,7.919,6.465,11.251,10.101,9.142,6.43,7.902,9.238,6.464,7.178,7.874,7.512,7.032,1.084,-1.84,1.301,3.991,1.994,1.817,-3.461,-3.756,-0.404,0.432,-3.608,-2.551,-1.795,5.779,13.705,12.401,9.457,9.712,10.618,10.317,5.538,5.044,5.534,10.041,5.284,5.369,6.571,11.38,9.319,8.763,5.081,10.323,9.788,8.538,1.937,0.916,1.438,-0.853,1.418,1.425,0.839,7.516,10.501,10.375,10.935,9.026,9.484,9.851,3.672,3.008,4.998,7.19,3.332,3.902,4.742,9.563,8.079,10.58,13.127,8.805,9.419,10.388,19.782,25.003,13.624,15.196,22.433,19.352,18.239,13.552,15.205,18.421,11.814,14.409,15.745,14.72,4.522,4.087,3.595,6.662,4.295,4.057,4.719,12.153,-36.837,-17.179,-4.706,-13.369,-14.662,-12.083,-8.943,75.921,38.41,30.247,23.292,28.268,28.824,32.315,24.21,,,27.922,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|491-492---Servicios postales. Servicios de mensajería y paquetería ",NA,NA,NA,NA,NA,NA,NA,-3.154,14.945,22.51,24.859,5.928,11.446,14.776,38.081,22.778,25.462,29.241,29.749,28.181,28.467,32.269,25.363,13.731,19.812,28.711,23.348,22.387,16.54,46.718,29.451,34.047,31.684,30.947,31.772,28.148,8.244,39.744,24.027,17.019,24.436,24.325,24.741,24.921,14.901,16.752,24.834,21.194,19.994,24.428,19.712,22.414,22.559,21.987,22.136,22.247,4.494,6.673,6.006,4.167,5.601,5.742,5.327,7.74,9.355,5.786,7.263,8.569,7.597,7.51,9.32,6.618,5.166,6.101,7.924,6.977,6.75,23.355,20.368,21.648,21.975,21.83,21.769,21.822,2.68,12.51,7.629,15.987,7.638,7.635,9.795,16.965,10.898,15.288,9.219,13.766,14.279,12.897,14.018,5.443,11.131,9.333,9.611,10.128,9.918,14.452,17.32,8.015,5.52,15.87,13.175,11.163,-1.585,-11.208,-4.434,5.183,-6.402,-5.757,-3.028,3.289,10.111,16.859,16.503,6.528,9.959,11.73,6.885,12.429,-0.154,14.549,9.606,6.161,8.528,6.567,3.621,8.388,-2.884,5.084,6.181,3.481,-1.516,1.221,0.239,6.398,-0.157,-0.023,1.772,9.463,1.132,1.861,4.92,5.27,4.112,4.348,7.173,10.298,9.729,11.768,8.684,9.032,9.835,9.93,16.155,16.463,10.918,12.985,14.148,13.182,18.216,9.406,11.366,6.568,13.771,12.95,11.08,5.625,18.792,12.891,12.13,12.013,12.308,12.258,1.216,-3.267,7.203,9.522,-1.091,1.715,3.907,17.701,19.019,30.036,31.95,18.364,22.526,25.315,31.98,24,3.041,11.053,27.943,18.52,16.193,18.826,18.125,,,18.483,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|493---Servicios de almacenamiento",NA,NA,NA,NA,NA,NA,NA,8.39,1.644,-16.748,-9.268,5.848,-4.899,-6.016,5.339,22.386,17.435,-9.577,11.507,13.975,8.162,-2.705,10.818,1.209,12.568,2.665,2.041,4.213,11.176,14.951,35.426,80.663,12.794,22.425,35.405,-2.26,59.175,21.509,57.315,24.577,23.133,33.298,9.358,37.508,36.608,10.011,25.071,30.43,23.264,57.41,31.546,20.292,20.562,41.538,31.202,27.869,17.687,55.947,17.286,25.451,39.509,29.596,28.372,34.968,8.433,0.13,8.393,18.051,10.816,10.117,26.425,19.2,7.947,4.967,22.194,16.997,13.579,5.12,-0.965,6.896,14.605,1.644,3.411,6.35,28.411,39.238,43.239,34.235,34.438,37.5,36.576,16.165,10.159,2.55,4.11,12.703,9.023,7.657,3.609,9.686,22.177,25.142,7.033,12.195,15.677,17.576,11.633,7.165,1.423,14.144,11.553,8.606,-2.836,-10.678,-5.393,0.274,-7.265,-6.598,-4.731,4.555,14.613,14.034,10.4,10.026,11.474,11.167,11.349,6.302,6.888,5.904,8.489,7.897,7.331,5.632,4.953,7.184,4.701,5.255,5.961,5.608,6.897,3.555,3.777,5.849,5.047,4.577,4.93,8.257,6.542,8.466,9.88,7.321,7.742,8.341,8.042,7.712,7.162,8.37,7.863,7.604,7.821,8.282,6.629,8.877,8.2,7.388,7.936,8.012,6.195,7.1,2.553,8.888,6.681,5.147,6.218,-3.401,3.394,4.619,-4.962,0.263,1.842,-0.154,0.245,3.206,4.851,4.061,1.892,2.994,3.292,9.864,3.477,3.57,1.523,6.266,5.244,4.197,0.072,-1.101,1.371,23.19,-0.572,0.153,6.467,23.841,22.143,,,22.915,,
Actividades terciarias|51---Información en medios masivos,NA,NA,NA,NA,NA,NA,NA,21.751,22.549,17.055,16.12,22.165,20.276,19.186,12.565,15.312,15.028,15.352,13.996,14.367,14.619,13.364,21.928,37.798,41.808,17.875,25.085,29.387,28.599,20.883,9.665,24.928,24.395,18.522,20.328,46.331,36.794,30.349,15.167,41.281,37.249,30.786,18.624,25.89,28.945,35.981,22.349,24.66,27.578,25.542,20.115,15.859,13.43,22.679,20.208,18.346,15.493,15.642,14.182,11.299,15.57,15.085,14.088,6.837,7.043,5.753,7.099,6.943,6.531,6.677,6.297,6.563,8.849,13.315,6.435,7.265,8.825,19.459,17.681,19.49,17.836,18.538,18.87,18.593,18.074,16.958,16.116,15.141,17.5,17.015,16.515,12.472,15.211,14.951,16.703,13.874,14.249,14.896,21.027,18.214,20.273,14.863,19.571,19.817,18.49,7.571,9.712,1.275,4.385,8.667,6.067,5.631,4.25,7.491,6.245,4.715,5.925,6.033,5.695,5.068,2.649,4.421,1.357,3.799,4.009,3.335,0.759,-3.986,-0.341,-1.524,-1.702,-1.242,-1.313,3.419,5.019,0.622,-2.74,4.23,3,1.572,-2.781,1.854,2.982,11.313,-0.415,0.716,3.24,7.572,3.937,0.715,-0.934,5.674,3.986,2.722,-2.101,-0.978,3.032,1.724,-1.524,-0.022,0.411,1.728,-2.91,-5.697,-3.382,-0.667,-2.376,-2.629,2.644,6.276,8.978,9.289,4.477,5.955,6.785,3.529,6.936,5.98,7.005,5.278,5.515,5.895,2.537,-2.608,5.359,4.177,-0.146,1.721,2.354,0.539,-6.487,-10.52,-7.168,-3.034,-5.664,-6.058,-6.121,16.37,15.706,11.508,4.911,8.508,9.285,14.216,15.418,,,14.87,,
"Actividades terciarias|51---Información en medios masivos|511---Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",NA,NA,NA,NA,NA,NA,NA,16.999,29.796,16.287,12.584,24.093,20.392,18.492,17.979,5.189,12.753,26.293,10.563,11.566,14.971,-0.242,13.361,16.773,17.828,7.262,11.664,13.23,22.039,24.584,32.884,23.088,23.523,28.053,26.741,27.905,19.421,17.058,19.21,22.916,19.974,19.778,25.933,31.845,14.872,22.388,29.311,22.235,22.274,24.23,20.909,12.522,13.895,22.296,17.795,16.797,4.084,9.157,4.722,3.051,7.006,6.001,5.265,-1.765,7.206,-2.209,14.397,3.505,1.022,4.287,12.062,0.371,-2.615,1.55,4.948,1.766,1.708,4.364,8.945,9.856,3.106,7.03,8.167,6.814,6.085,5.848,4.457,7.289,5.944,5.336,5.84,5.156,5.613,5.889,5.84,5.426,5.614,5.673,11.352,10.501,8.504,10.498,10.848,9.895,10.053,7.432,8.851,7.381,5.575,8.27,7.913,7.298,2.699,1.772,-0.273,-6.409,2.148,1.181,-0.784,0.34,3.754,5.72,4.593,2.361,3.683,3.905,4.781,3.511,8.13,11.626,4.019,5.669,7.133,6.221,9.296,2.916,4.38,8.057,5.945,5.545,0.875,3.177,2.487,4.906,2.265,2.354,3,13.807,2.778,7.628,-0.581,7.087,7.303,5.269,7.236,4.422,1.88,12.526,5.59,4.104,6.156,-1.082,17.197,-0.285,6.587,9.49,5.657,5.897,1.534,1.053,13.364,2.127,1.237,5.725,4.79,-10.876,-4.005,0.723,5.493,-6.63,-3.712,-1.38,-6.217,-2.591,0.213,-1.276,-3.913,-2.2,-1.95,15.778,6.85,-8.367,-11.385,10.028,2.203,-1.504,21.61,81.982,10.214,9.877,59.37,40.623,33.076,22.372,14.045,,,16.424,,
