Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
"Actividades terciarias|51---Información en medios masivos|511---Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",2013.541,2504.67,4073.427,2763.494,2259.106,2863.879,2838.783,2355.833,3250.973,4736.864,3111.259,2803.403,3447.89,3363.732,2779.393,3419.666,5340.953,3929.316,3099.53,3846.671,3867.332,2772.669,3876.584,6236.789,4629.85,3324.627,4295.347,4378.973,3383.727,4829.605,8287.665,5698.766,4106.666,5500.333,5549.941,4327.953,5767.551,9701.361,6793.476,5047.752,6598.955,6647.585,5450.337,7604.22,11144.099,8314.368,6527.279,8066.219,8128.256,6770.947,9194.208,12539.535,9469.61,7982.578,9501.563,9493.575,7047.457,10036.145,13131.663,9758.5,8541.801,10071.755,9993.441,6923.074,10759.309,12841.53,11163.419,8841.192,10174.638,10421.833,7758.14,10799.194,12505.692,11336.442,9278.667,10354.342,10599.867,8096.677,11765.173,13738.196,11688.498,9930.925,11200.015,11322.136,8589.333,12453.198,14350.571,12540.518,10521.265,11797.701,11983.405,9032.179,13152.218,15195.668,13272.855,11092.199,12460.022,12663.23,10057.551,14533.361,16487.901,14666.223,12295.456,13692.938,13936.259,10805.03,15819.649,17704.851,15483.851,13312.339,14776.51,14953.345,11096.701,16099.982,17656.47,14491.511,13598.341,14951.051,14836.166,11134.483,16704.318,18666.495,15157.056,13919.4,15501.765,15415.588,11666.829,17290.769,20184.033,16919.173,14478.799,16380.544,16515.201,12392.608,18898.167,20772.53,17660.259,15645.387,17354.435,17430.891,12501.103,19498.512,21289.144,18526.758,15999.807,17762.919,17953.879,14227.133,20040.17,22913.017,18419.125,17133.651,19060.106,18899.861,15256.656,20926.352,23343.715,20726.338,18091.504,19842.241,20063.265,15091.537,24525.139,23277.186,22091.57,19808.338,20964.621,21246.358,15323.095,24783.482,26387.941,22561.406,20053.289,22164.839,22263.981,13656.517,23791.024,26578.752,23800.767,18723.771,21342.098,21956.765,12807.441,23174.674,26635.404,23497.097,17991.058,20872.506,21528.654,14828.169,24762.163,24406.865,20821.879,19795.166,21332.399,21204.769,18032.558,45062.672,26899.72,22878.525,31547.615,29998.317,28218.369,22066.726,51391.559,,,36729.143,,
"Actividades terciarias|51---Información en medios masivos|512---Industria fílmica y del video, e industria del sonido",1621.92,1694.406,1243.451,1556.155,1658.163,1519.926,1528.983,1950.437,1858.996,1271.785,1575.534,1904.717,1693.739,1664.188,2017.141,1993.265,1500.753,1939.469,2005.203,1837.053,1862.657,2679.867,2723.583,2047.79,2594.193,2701.725,2483.746,2511.358,3567.258,3482.386,2625.724,3510.1,3524.822,3225.123,3296.367,4973.69,5284.098,3945.644,4674.304,5128.894,4734.477,4719.434,6948.481,7064.639,5087.815,6095.369,7006.56,6366.978,6299.076,8640.556,8478.53,6256.932,7489.57,8559.543,7792.006,7716.397,9761.94,9580.081,6804.628,8205.271,9671.011,8715.55,8587.98,10354.626,11016.377,7717.637,8642.652,10685.502,9696.213,9432.823,10958.133,10902.741,7581.774,8278.876,10930.437,9814.216,9430.381,11112.999,10805.267,8066.734,8833.72,10959.133,9995,9704.68,12129.809,11723.898,8978.674,9274.035,11926.853,10944.127,10526.604,13521.067,12771.11,9535.409,9747.642,13146.089,11942.529,11393.807,14256.86,13331.546,10784.601,10916.569,13794.203,12791.002,12322.394,14877.771,15152.806,11854.59,11330.941,15015.288,13961.722,13304.027,14071.036,14597.798,12711.063,12800.554,14334.417,13793.299,13545.113,15546.012,17691.087,15523.791,14389.446,16618.549,16253.63,15787.584,16510.074,19057.272,16963.374,15401.272,17783.673,17510.24,16982.998,17753.818,22416.066,18858.984,18313.051,20084.942,19676.29,19335.48,19745.234,22357.72,22029.787,19629.642,21051.477,21377.581,20940.596,22226.307,23965.083,21135.191,21863.382,23095.695,22442.194,22297.491,26292.889,26505.767,23048.644,24893.716,26399.328,25282.433,25185.254,30038.712,26950.64,29155.262,29807.938,28494.676,28714.871,28988.138,33321.483,28587.687,29213.479,33882.502,30954.585,30374.217,31251.288,32666.275,32052.229,33029.288,33176.384,32359.252,32582.597,32731.044,34275.926,37826.398,37165.465,39139.919,36051.162,36422.596,37101.927,24929.413,5010.581,6292.145,11482.337,14969.997,12077.38,11928.619,10757.858,13570.655,15128.606,18151.445,12164.256,13152.373,14402.141,21559.457,28494.753,,,25027.105,,
Actividades terciarias|51---Información en medios masivos|515---Radio y televisión,722.973,997.867,1128.687,966.709,860.42,949.842,954.059,966.554,1303.306,1450.728,1166.076,1134.93,1240.196,1221.666,1220.697,1533.136,1528.49,1212.226,1376.916,1427.441,1373.637,1280.904,2333.516,2450.921,2155.199,1807.21,2021.78,2055.135,2391.602,2863.47,3057.665,2693.015,2627.536,2770.912,2751.438,2887.484,3809.896,3869.616,2993.644,3348.69,3522.332,3390.16,3876.574,4458.622,4444.152,4307.307,4167.598,4259.783,4271.664,4623.725,5754.599,5955.422,4948.762,5189.162,5444.582,5320.627,4920.665,5504.798,6062.08,5647.722,5212.731,5495.847,5533.816,6060.863,8131.566,8914.467,7127.777,7096.214,7702.298,7558.668,6964.718,8408.433,9317.782,9633.935,7686.575,8230.311,8581.217,9093.89,10745.682,11982.193,11150.503,9919.786,10607.255,10743.067,10429.736,11447.189,12020.102,11165.632,10938.463,11299.009,11265.665,10483.419,12557.777,12859.212,12586.175,11520.598,11966.803,12121.646,13029.118,15014.581,16114.338,14717.51,14021.85,14719.346,14718.887,14895.657,16403.962,17633.444,15154.597,15649.809,16311.021,16021.915,16441.801,17967.569,18133.041,16446.557,17204.685,17514.137,17247.242,17871.337,20059.479,20973.685,19475.73,18965.408,19634.834,19595.058,20622.835,21531.312,22330.963,20933.25,21077.074,21495.037,21354.59,21561.97,22958.609,23960.798,22936.787,22260.29,22827.126,22854.541,22285.956,23772.264,25495.05,26573.002,23029.11,23851.09,24531.568,25480.953,25425.733,25504.43,26738.056,25453.343,25470.372,25787.293,27606.157,29898.161,26106.552,28132.798,28752.159,27870.29,27935.917,28856.173,29753.907,26816.818,29016.774,29305.04,28475.633,28610.918,31245.369,34330.672,30647.049,31473.938,32788.021,32074.363,31924.257,33399.125,36510.598,36749.891,34247.662,34954.861,35553.205,35226.819,34011.463,32493.475,32825.902,30950.604,33252.469,33110.28,32570.361,27419.547,23111.282,28948.632,29872.367,25265.415,26493.154,27337.957,32144.992,34244.227,37258.836,28242.995,33194.61,34549.352,32972.763,35310.214,57240.481,,,46275.348,,
Actividades terciarias|51---Información en medios masivos|517---Telecomunicaciones,18588.605,19623.819,21593.512,21621.148,19106.212,19935.312,20356.771,22639.538,23962.822,25270.471,25260.072,23301.18,23957.611,24283.226,25224.937,27920.568,29077.856,28578.11,26572.753,27407.787,27700.368,28496.651,33510.821,40936.938,41348.726,31003.736,34314.803,36073.284,36023.602,40090.669,42577.709,51517.08,38057.135,39563.993,42552.265,54463.521,55434.261,56296.153,58551.281,54948.891,55397.978,56186.304,62821.15,69441.721,74578.079,80734.858,66131.436,68946.983,71893.952,79259.046,82949.953,85575.829,90882.267,81104.5,82594.943,84666.774,93130.516,98105.884,100216.895,102171.517,95618.2,97151.098,98406.203,99565.815,102089.044,104110.365,107892.065,100827.429,101921.741,103414.322,104964.811,110573.615,116086.428,123563.85,107769.213,110541.618,113797.176,127809.935,132144.095,140019.363,148323.019,129977.015,133324.464,137074.103,153254.161,158002.805,166673.696,174531.37,155628.483,159310.221,163115.508,174758.671,184996.22,194970.887,206897.93,179877.445,184908.593,190405.927,214296.406,221329.106,236509.899,238252.265,217812.756,224045.137,227596.919,230135.868,242493.41,236156.659,248985.119,236314.639,236261.979,239442.764,240910.451,263284.464,252879.165,261332.84,252097.457,252358.027,254601.73,252352.194,265697.123,259376.461,260463.491,259024.658,259141.926,259472.317,250351.674,249461.947,253949.644,251368.551,249906.811,251254.422,251282.954,257518.292,258125.993,251443.709,237189.273,257822.143,255695.998,251069.317,246080.831,263063.921,256101.795,265197.069,254572.376,255082.182,257610.904,261673.681,272052.292,257317.294,259549.984,266862.987,263681.089,262648.313,247217.322,260574.076,264359.281,258395.9,253895.699,257383.56,257636.645,248035.455,246739.533,238114.037,239849.48,247387.494,244296.341,243184.626,250490.139,261132.498,259806.703,263090.228,255811.319,257143.113,258629.892,262835.329,281181.859,270963.458,284560.946,272008.594,271660.215,274885.398,269806.227,270342.734,290469.275,298186.721,270074.48,276872.745,282201.239,285935.094,287719.28,286975.881,301682.041,286827.187,286876.752,290578.074,270384.548,303242.263,321655.5,336066.591,286813.406,298427.437,307837.226,299587.461,320241.026,,,309914.243,,
"Actividades terciarias|51---Información en medios masivos|518---Procesamiento electrónico de información, hospedaje y otros servicios relacionados",157.129,119.547,144.463,167.309,138.338,140.38,147.112,216.579,174.937,223.769,271.708,195.758,205.095,221.748,375.501,300.676,380.237,451.947,338.088,352.138,377.09,563.841,416.289,489.412,548.214,490.065,489.847,504.439,686.12,519.814,585.648,645.673,602.967,597.194,609.314,813.662,613.544,706.778,754.348,713.603,711.328,722.083,946.917,731.732,868.749,935.95,839.325,849.133,870.837,1184.237,876.514,1017.609,1060.62,1030.376,1026.12,1034.745,1246.642,896.638,1027.464,1047.864,1071.64,1056.915,1054.652,1193.45,898.614,1019.619,1062.829,1046.032,1037.228,1043.628,1271.542,952.113,1070.177,1197.252,1111.828,1097.944,1122.771,1496.835,1169.023,1286.428,1451.126,1332.929,1317.429,1350.853,1720.223,1314.73,1400.276,1541.691,1517.476,1478.41,1494.23,1674.247,1305.937,1458.838,1674.678,1490.092,1479.674,1528.425,1955.519,1561.423,1660.474,1893.616,1758.471,1725.805,1767.758,2124.092,1751.428,1708.175,1814.881,1937.76,1861.232,1849.644,1870.478,1611.389,1572.513,1712.304,1740.933,1684.793,1691.671,2041.67,1805.055,1969.15,1628.841,1923.363,1938.625,1861.179,2066.821,1887.583,2174.216,1892.976,1977.202,2042.873,2005.399,2113.116,2131.169,2361.225,1962.382,2122.142,2201.837,2141.973,2031.585,2049.501,2167.772,1990.671,2040.543,2082.952,2059.882,2051.362,2126.831,2273.923,1950.048,2089.097,2150.705,2100.541,2204.726,2154.351,2114.815,1832.676,2179.539,2157.964,2076.642,1846.273,1943.213,2189.134,1988.812,1894.743,1992.873,1991.858,2304.562,2268.712,2528.27,2394.204,2286.637,2367.181,2373.937,2504.826,2539.722,2811.038,2586.795,2522.274,2618.528,2610.595,2890.92,2555.174,3122.368,2634.746,2723.047,2856.154,2800.802,2777.199,2135.927,2654.27,2421.676,2456.563,2522.465,2497.268,2786.865,2764.948,3161.193,3037.113,2775.907,2904.335,2937.53,3068.396,3071.037,,,3069.717,,
Actividades terciarias|51---Información en medios masivos|519---Otros servicios de información,140.467,149.461,170.028,196.799,144.964,153.319,164.189,171.549,196.248,235.728,283.191,183.898,201.175,221.679,238.9,288.134,348.648,418.546,263.517,291.894,323.557,319.892,369.297,445.247,525.677,344.594,378.145,415.028,389.814,471.794,557.02,650.16,430.804,472.876,517.197,492.78,576.069,680.894,762.922,534.424,583.247,628.166,572.518,692.062,843.972,958.484,632.29,702.851,766.759,728.359,841.034,999.54,1106.631,784.697,856.311,918.891,780.013,879.113,1034.354,1116.125,829.563,897.826,952.401,780.48,912.173,1053.812,1141.471,846.326,915.488,971.984,824.491,953.4,1099.307,1265.719,888.945,959.066,1035.729,961.148,1172.118,1346.987,1523.787,1066.633,1160.084,1251.01,1108.194,1315.931,1452.379,1621.356,1212.063,1292.168,1374.465,1114.267,1327.194,1487.176,1685.33,1220.731,1309.546,1403.492,1268.413,1525.168,1695.484,1960.947,1396.791,1496.355,1612.503,1321.087,1632.76,1806.527,2022.382,1476.924,1586.791,1695.689,1420.786,1659.488,1827.936,1908.314,1540.137,1636.07,1704.131,1350.1,1613.943,1746.42,1766.717,1482.021,1570.154,1619.295,1356.389,1444.777,1569.013,1596.821,1400.583,1456.726,1491.75,1579.616,1737.059,1747.55,1606.85,1658.338,1688.075,1667.769,1572.425,1572.866,1577.984,1652.47,1572.645,1574.425,1593.936,1593.191,1786.416,1868.241,1933.148,1689.804,1749.283,1795.249,1799.932,1960.243,2074.118,2168.831,1880.087,1944.764,2000.781,2046.703,2152.659,2065.172,2027.938,2099.681,2088.178,2073.118,1846.251,1804.094,1909.384,1548.504,1825.172,1853.243,1777.058,1273.629,1308.224,1321.537,1441.043,1290.926,1301.13,1336.108,1329.66,1148.776,1141.217,1270.019,1239.218,1206.551,1222.418,1144.594,961.232,910.618,1036.936,1052.913,1005.481,1013.345,1073.883,1080.044,1083.642,1212.986,1076.963,1079.19,1112.639,1237.955,1193.921,,,1215.938,,
Actividades terciarias|52---Servicios financieros y de seguros,62175.137,66452.568,64446.23,66640.293,64313.853,64357.978,64928.557,65672.983,66746.923,66172.093,74957.049,66209.953,66197.333,68387.262,80087.013,86626.796,80631.678,85294.078,83356.904,82448.495,83159.891,80752.902,70546.541,65234.981,69557.865,75649.721,72178.141,71523.072,71982.3,72036.286,69408.324,74123.382,72009.293,71142.303,71887.573,83382.003,85389.71,86033.435,94555.284,84385.856,84935.049,87340.108,106089.65,110061.574,112623.403,118047.117,108075.612,109591.542,111705.436,116071.441,110270.223,112472.212,117964.164,113170.832,112937.959,114194.51,147947.994,151436.564,157473.978,162491.004,149692.279,152286.179,154837.385,163494.639,163196.297,163678.881,165689.947,163345.468,163456.606,164014.941,188366.148,190438.444,179507.315,197311.385,189402.296,186103.969,188905.823,194524.698,203715.947,223609.108,243559.286,199120.323,207283.251,216352.26,267232.355,279984.785,282134.502,294401.918,273608.57,276450.547,280938.39,293350.136,297574.526,299507.804,324053.106,295462.331,296810.822,303621.393,339551.122,349264.008,361133.474,380498.651,344407.565,349982.868,357611.814,374511.015,407117.12,409415.745,372405.731,390814.068,397014.627,390862.403,404523.741,404367.477,427791.112,408837.134,404445.609,412227.443,411379.866,435984.762,438810.957,428785.554,458686.387,437397.859,434527.091,440566.915,447028.945,438851.74,450260.893,493938.231,442940.342,445380.526,457519.952,479594.508,459621.043,479519.963,521968.95,469607.775,472911.838,485176.116,531212.458,560710.917,568077.429,608949.296,545961.688,553333.601,567237.525,591832.239,589735.178,591252.427,626460.921,590783.708,590939.948,599820.191,609509.706,605966.372,622040.835,673948.638,607738.039,612505.638,627866.388,711172.524,711066.029,747943.48,807808.323,711119.277,723394.011,744497.589,820889.835,820328.379,849181.965,890231.165,820609.107,830133.393,845157.836,880381.257,885304.788,948575.824,1003912.051,882843.023,904753.956,929543.48,999353.394,979987.578,985080.52,993690.404,989670.486,988140.497,989527.974,1032519.263,959741.144,966522.868,975792.793,996130.204,986261.092,983644.017,982038.462,996874.326,1009151.91,1025014.366,989456.394,996021.566,1003269.766,1071642.227,1075833.524,,,1073737.876,,
"Actividades terciarias|52---Servicios financieros y de seguros|521-523---Banca central. Instituciones de intermediación crediticia y financiera no bursátil. Actividades bursátiles, cambiarias y de inversión financiera",55039.642,59628.985,57996.353,59748.424,57334.314,57554.993,58103.351,59102.63,59932.245,59728.706,67022.854,59517.438,59587.861,61446.609,71107.039,77054.792,72188.7,74738.008,74080.916,73450.177,73772.135,70832.516,60724.213,54982.746,57771.505,65778.365,62179.825,61077.745,60590.734,58630.058,55170.337,60953.016,59610.396,58130.376,58836.036,67160.323,68122.496,66763.92,74301.67,67641.409,67348.913,69087.102,81833.095,78990.168,76386.761,83143.217,80411.631,79070.008,80088.31,82013.607,75953.332,78031.127,86378.454,78983.47,78666.022,80594.13,114274.049,116595.042,118260.859,122446.194,115434.545,116376.65,117894.036,120913.898,114511.024,113112.106,120348.532,117712.461,116179.009,117221.39,145611.927,150911.346,140315.715,160824.312,148261.637,145612.996,149415.825,153682.886,161187.997,175891.192,192506.028,157435.442,163587.359,170817.026,205941.59,215656.334,216517.238,238855.47,210798.962,212705.054,219242.658,242007.826,253954.532,257394.581,281624.724,247981.179,251118.98,258745.416,287338.563,293607.818,304841.301,330792.106,290473.191,295262.561,304144.947,327731.582,364791.691,366724.554,330035.874,346261.636,353082.609,347320.925,354876.296,350860.397,371885.519,353869.628,352868.347,359207.404,357872.96,380645.33,384409.701,372387.644,396956.801,382527.516,379147.558,383599.869,382234.785,371708.652,379846.839,422768.58,376971.719,377930.092,389139.714,401214.366,382619.337,402278.414,444411.794,391916.852,395370.706,407630.978,449493.547,476037.132,485068.838,525790.963,462765.339,470199.839,484097.62,508975.662,506006.897,506904.984,538375.625,507491.28,507295.848,515065.792,515617.551,507859.117,523485.033,572082.751,511738.334,515653.9,529761.113,603964.793,600529.356,634628.766,692682.149,602247.075,613040.972,632951.266,700087.129,696698.467,720153.454,755116.701,698392.798,705646.35,718013.938,735910.887,737870.987,795809.385,846940.542,736890.937,756530.419,779132.95,842223.303,832816.124,837482.24,841014.104,837519.714,837507.223,838383.943,873538.085,814799.903,817695.577,821269.347,844168.994,835344.522,831825.728,814456.728,839082.873,845789.093,854967.655,826769.8,833109.564,838574.087,891049.053,902170.336,,,896609.694,,
"Actividades terciarias|52---Servicios financieros y de seguros|524---Compañías de fianzas, seguros y pensiones",7135.495,6823.583,6449.877,6891.869,6979.539,6802.985,6825.206,6570.353,6814.678,6443.387,7934.194,6692.516,6609.473,6940.653,8979.973,9572.004,8442.977,10556.069,9275.989,8998.318,9387.756,9920.385,9822.328,10252.235,11786.36,9871.357,9998.316,10445.327,11391.566,13406.228,14237.987,13170.366,12398.897,13011.927,13051.537,16221.679,17267.214,19269.515,20253.615,16744.447,17586.136,18253.006,24256.555,31071.406,36236.642,34903.901,27663.981,30521.534,31617.126,34057.834,34316.89,34441.086,31585.71,34187.362,34271.937,33600.38,33673.945,34841.523,39213.119,40044.81,34257.734,35909.529,36943.349,42580.741,48685.273,50566.775,45341.415,45633.007,47277.596,46793.551,42754.221,39527.098,39191.601,36487.072,41140.659,40490.973,39489.998,40841.812,42527.95,47717.916,51053.258,41684.881,43695.893,45535.234,61290.765,64328.451,65617.264,55546.448,62809.608,63745.493,61695.732,51342.31,43619.993,42113.223,42428.381,47481.152,45691.842,44875.977,52212.559,55656.19,56292.173,49706.546,53934.375,54720.307,53466.867,46779.434,42325.429,42691.192,42369.857,44552.431,43932.018,43541.478,49647.445,53507.08,55905.593,54967.506,51577.263,53020.039,53506.906,55339.432,54401.256,56397.91,61729.586,54870.344,55379.533,56967.046,64794.16,67143.087,70414.054,71169.651,65968.624,67450.434,68380.238,78380.141,77001.705,77241.549,77557.157,77690.923,77541.132,77545.138,81718.911,84673.785,83008.591,83158.333,83196.348,83133.762,83139.905,82856.577,83728.281,84347.442,88085.296,83292.429,83644.1,84754.399,93892.155,98107.256,98555.802,101865.887,95999.705,96851.738,98105.275,107207.731,110536.673,113314.713,115126.174,108872.202,110353.039,111546.323,120802.705,123629.912,129028.511,135114.464,122216.309,124487.043,127143.898,144470.371,147433.802,152766.439,156971.509,145952.086,148223.537,150410.53,157130.09,147171.454,147598.28,152676.3,152150.772,150633.275,151144.031,158981.178,144941.241,148827.291,154523.446,151961.21,150916.57,151818.289,167581.735,157791.453,163362.817,170046.71,162686.594,162912.002,164695.679,180593.174,173663.189,,,177128.181,,
Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,190659.712,202118.844,197227.539,201847.629,196389.278,196668.698,197963.431,220597.157,233978.694,228324.136,235277.473,227287.925,227633.329,229544.365,266394.898,313549.097,322606.437,340617.62,289971.997,300850.144,310792.013,373769.762,405731.816,402109.687,418945.783,389750.789,393870.422,400139.262,453293.799,491627.917,490061.032,518178.156,472460.858,478327.583,488290.226,565557.073,615074.525,607199.967,628122.044,590315.799,595943.855,603988.402,658877.751,699621.452,688899.501,711774.188,679249.601,682466.235,689793.223,755672.348,806291.933,787944.523,802756.488,780982.14,783302.935,788166.323,830931.657,871934.631,842981.716,856866.556,851433.144,848616.001,850678.64,878318.978,924940.751,906421.199,928104.411,901629.865,903226.976,909446.335,961833.39,1012271.803,991328.955,1015607.996,987052.597,988478.049,995260.536,1042961.541,1109789.797,1064964.658,1084180.156,1076375.669,1072571.999,1075474.038,1108246.506,1170223.488,1133159.484,1168073.782,1139234.997,1137209.826,1144925.815,1198098.497,1279491.915,1244692.625,1273897.388,1238795.206,1240761.012,1249045.106,1279938.18,1357320.915,1338393.864,1377812.445,1318629.547,1325217.653,1338366.351,1386267.211,1475168.038,1455767.092,1486250.291,1430717.625,1439067.447,1450863.158,1460137.217,1508815.313,1513544.043,1540736.063,1484476.265,1494165.524,1505808.159,1538416.525,1593432.183,1612037.92,1649128.892,1565924.354,1581295.543,1598253.88,1652595.861,1686676.435,1699395.943,1745021.886,1669636.148,1679556.079,1695922.531,1736060.68,1768020.586,1784791.322,1822889.808,1752040.633,1762957.529,1777940.599,1809174.012,1841010.91,1863888.984,1900122.19,1825092.461,1838024.635,1853549.024,1911583.216,1944754.847,1959488.974,1989365.287,1928169.031,1938609.012,1951298.081,1986533.989,2052563.885,2035525.686,2065676.7,2019548.937,2024874.52,2035075.065,2069775.949,2137569.015,2123697.943,2154336.582,2103672.482,2110347.635,2121344.872,2194897.351,2212062.999,2176694.369,2197603.765,2203480.175,2194551.573,2195314.621,2258517.697,2307053.373,2277161.134,2291297.973,2282785.535,2280910.734,2283507.544,2350865.53,2392105.481,2369752.3,2385017.244,2371485.506,2370907.771,2374435.139,2459940.814,2394665.268,2407355.196,2427786.961,2427303.041,2420653.76,2422437.06,2469622.573,2519052.374,2521294.889,2535377.917,2494337.474,2503323.279,2511336.939,2587680.162,2673985.635,,,2630832.898,,
Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles|531---Servicios inmobiliarios,187947.855,199106.707,194516.761,198168.632,193527.281,193857.108,194934.989,217648.791,230504.304,225121.581,230730.107,224076.548,224424.892,226001.196,262510.686,308710.889,317839.301,333701.84,285610.787,296353.625,305690.679,367580.602,398300.239,395433.748,410030.191,382940.42,387104.863,392836.195,445473.466,481615.536,481311.04,506382.835,463544.501,469466.68,478695.719,555169.148,602014.586,595519.822,612890.764,578591.867,584234.519,591398.58,645600.232,682316.976,673860.033,693004.178,663958.604,667259.081,673695.355,738734.638,784610.333,768855.844,778942.28,761672.486,764066.939,767785.774,809130.83,843884.437,821396.231,833673.122,826507.634,824803.833,827021.155,860935.384,906109.31,891079.507,908362.511,883522.347,886041.4,891621.678,942940.101,988717.195,970796.355,989615.161,965828.648,967484.55,973017.203,1019799.412,1081380.125,1040579.106,1054606.497,1050589.768,1047252.881,1049091.285,1079955.087,1134908.295,1103260.66,1132177.266,1107431.691,1106041.347,1112575.327,1165532.69,1238032.833,1209491.574,1232376.83,1201782.762,1204352.366,1211358.482,1242584.874,1310791.951,1299215.31,1329828.804,1276688.413,1284197.379,1295605.235,1342784.772,1421595.43,1411072.091,1433924.076,1382190.101,1391817.431,1402344.092,1414517.31,1461711.371,1467186.659,1488535.996,1438114.34,1447805.113,1457987.834,1490023.136,1542717.037,1559320.128,1591196.943,1516370.087,1530686.767,1545814.311,1600243.511,1632282.044,1641263.652,1681141.633,1616262.777,1624596.402,1638732.71,1677981.536,1706917.42,1720087.669,1753845.411,1692449.478,1701662.208,1714708.009,1745218.993,1773099.589,1790344.814,1824536.412,1759159.291,1769554.465,1783299.952,1845314.219,1871361.097,1884684.181,1905123.583,1858337.658,1867119.832,1876620.77,1914472.173,1957105.382,1953819.151,1975758.686,1935788.777,1941798.902,1950288.848,1993586.728,2039597.692,2037936.523,2058161.934,2016592.21,2023706.981,2032320.719,2116229.638,2126644.475,2099306.888,2103675.403,2121437.056,2114060.334,2111464.101,2171778.946,2209638.427,2201584.393,2205540.381,2190708.687,2194333.922,2197135.537,2265907.112,2299106.363,2288566.311,2300534.739,2282506.737,2284526.595,2288528.631,2373414.337,2330072.008,2349466.58,2362453.679,2351743.172,2350984.308,2353851.651,2405282.17,2452590.069,2451609.799,2462492.504,2428936.12,2436494.013,2442993.636,2513417.769,2577921.046,,,2545669.407,,
